step,loss,top_k_dominant_space,hessian_compute_time,max_eigenvalue,min_eigenvalue,condition_number,eigenvalue_sum,eigenvalue_mean,max_gap,gap_mean
0,0.04950350895524025,1793,33.431108713150024,0.15148544311523438,0.0003240854712203145,467.42435736112964,4.837548003561096,0.024187740017805482,0.03263037197757512,0.0014221941416553818
10,0.024141646921634674,1794,30.21712613105774,0.1553461104631424,0.0004003188805654645,388.0559174318997,5.770145677757682,0.02885072838878841,0.04513870505616069,0.0012720513688282153
20,0.0035758677404373884,1,30.186243295669556,0.5548492670059204,0.0004389405658002943,1264.064682639429,3.2134163588052616,0.016067081794026307,0.3198002278804779,0.0028182277149608127
30,0.003064607037231326,1,30.214993953704834,0.5620051026344299,0.00037759391125291586,1488.3849709589035,2.920436942949891,0.014602184714749455,0.327470064163208,0.002850640174438013
40,0.002720640040934086,1,30.196667909622192,0.5661107301712036,0.0002672973496373743,2117.9062603471784,2.8702724618196953,0.014351362309098477,0.3342975974082947,0.002868439250482879
50,0.0024154894053936005,1,30.349963665008545,0.5706778168678284,0.00026325686485506594,2167.760438771504,2.8308153263642453,0.014154076631821227,0.34252043068408966,0.0028886707303126965
60,0.0021414069924503565,1,30.27970242500305,0.5758379697799683,0.00026053606416098773,2210.204455319293,2.78882832697127,0.01394414163485635,0.3519972562789917,0.0029118961889662387
70,0.001894319080747664,1,30.23788833618164,0.5816779136657715,0.0002579523716121912,2254.981840369637,2.74535983192618,0.0137267991596309,0.3625956177711487,0.002938731364206433
80,0.0016716665122658014,1,30.313254594802856,0.5882538557052612,0.0002553877420723438,2303.37545150709,2.701505069679115,0.013507525348395576,0.3741835355758667,0.0029693044847977036
90,0.0014717740705236793,1,30.099485158920288,0.5955805778503418,0.00025286147138103843,2355.3630950476354,2.658288509439444,0.01329144254719722,0.386614590883255,0.0030036918004793726
100,0.0012934196274727583,1,32.10436654090881,0.603624701499939,0.0002505629090592265,2409.0744466782107,2.6166276753647253,0.013083138376823627,0.39972029626369476,0.0030417522754351
110,0.0011355314636602998,1,39.3975350856781,0.6123038530349731,0.0002500915725249797,2448.3186172689398,2.5772721765970346,0.012886360882985172,0.4133094996213913,0.0030831082952772694
120,0.0009969817474484444,1,32.08920240402222,0.6214916110038757,0.00025498526520095766,2437.3628433551603,2.5408144542307127,0.012704072271153563,0.427172988653183,0.003127038867557984
130,0.0008764839149080217,1,29.853081226348877,0.6310297846794128,0.00026190083008259535,2409.4226218389826,2.507567921449663,0.012537839607248316,0.4410949796438217,0.003172946010115538
140,0.0007725640316493809,1,30.75191354751587,0.640742838382721,0.0002688115055207163,2383.6138901180375,2.4776503490284085,0.012388251745142043,0.4548652768135071,0.00321978722729682
150,0.0006836027023382485,1,30.41861081123352,0.6504544615745544,0.0002750311396084726,2365.021148152624,2.4510444632032886,0.012255222316016444,0.4682924896478653,0.0032667805112441784
160,0.0006078988662920892,1,30.3004789352417,0.6600014567375183,0.00028025454957969487,2355.007109527178,2.4275849042169284,0.012137924521084642,0.48121412098407745,0.0033130508821614052
170,0.0005437573418021202,1,30.29300284385681,0.6692451238632202,0.0002843796683009714,2353.350813936983,2.407024822954554,0.01203512411477277,0.4935036450624466,0.003357939114951023
180,0.0004895520396530628,1,30.277798414230347,0.6780759692192078,0.00028595601906999946,2371.259648335015,2.3890730804705527,0.011945365402352763,0.5050715655088425,0.0034009530986304527
190,0.0004437830357346684,1,30.411030054092407,0.6864165663719177,0.00028381191077642143,2418.5615201775527,2.373426910577109,0.011867134552885546,0.5158649832010269,0.003441604832387384
200,0.00040510567487217486,1,30.250837564468384,0.6942186951637268,0.00028135254979133606,2467.433459119497,2.3597918334417045,0.011798959167208523,0.5258622914552689,0.0034797238195847058
210,0.000372343318304047,1,32.816911935806274,0.7014600038528442,0.000278702296782285,2516.8791644397775,2.3478942569636274,0.011739471284818137,0.5350679457187653,0.003515102514047612
220,0.00034448617952875793,1,30.705878019332886,0.7081390619277954,0.000276454898994416,2561.499414564901,2.3374880785122514,0.011687440392561256,0.5435062944889069,0.003547771632254353
230,0.00032068139989860356,1,30.130804538726807,0.7142698168754578,0.000276221806416288,2585.8560051518775,2.3283575570385437,0.011641787785192719,0.5512153953313828,0.003577794590087251
240,0.0003002154116984457,1,30.125632524490356,0.7198777198791504,0.00027434967341832817,2623.942324806348,2.3203107115405146,0.011601553557702572,0.5582427084445953,0.0036052426204923904
250,0.0002825002302415669,1,39.81021785736084,0.7249951958656311,0.0002715902519412339,2669.4448371530802,2.3131848899356555,0.011565924449678277,0.5646403580904007,0.0036304066112438703
260,0.0002670520334504545,1,30.13110613822937,0.7296589016914368,0.00026809170958586037,2721.6764845827975,2.3068483907554764,0.011534241953777382,0.5704626142978668,0.0036532911323365626
270,0.00025347748305648565,1,33.218318700790405,0.7339072227478027,0.000264655624050647,2773.0649041765887,2.301182475639507,0.011505912378197536,0.5757632851600647,0.0036741479789998265
280,0.00024145613133441657,1,30.18691062927246,0.7377781867980957,0.0002613050164654851,2823.436751339775,2.2960761114081834,0.011480380557040917,0.5805939435958862,0.0036931874097172112
290,0.00023072841577231884,1,30.20933485031128,0.7413086295127869,0.00025757713592611253,2878.006337198483,2.2914446210779715,0.011457223105389857,0.585003212094307,0.0037105702420535637
300,0.0002210849052062258,1,30.222680807113647,0.7445335984230042,0.00025338216801173985,2938.3819874353117,2.287219865655061,0.011436099328275304,0.5890362411737442,0.0037264757059756446
310,0.00021235566237010062,1,30.23775005340576,0.747485339641571,0.0002498958492651582,2991.1874960693453,2.2833420237293467,0.011416710118646733,0.5927342176437378,0.0037410336679613463
320,0.00020440253138076514,1,30.195773601531982,0.7501934170722961,0.0002456621441524476,3053.760764241957,2.279759854369331,0.011398799271846656,0.5961343050003052,0.0037544324799000605
330,0.000197114102775231,1,30.223509550094604,0.7526849508285522,0.00024142346228472888,3117.6959509463672,2.2764340468274895,0.011382170234137448,0.5992702692747116,0.0037666637803954474
340,0.0001903985976241529,1,30.208826303482056,0.7549842000007629,0.0002354093739995733,3207.11187992935,2.2733228986762697,0.011366614493381349,0.6021720170974731,0.0037779955376194873
350,0.00018418133549857885,1,30.219929218292236,0.7571126818656921,0.00022971663565840572,3295.854824339049,2.2703958075289847,0.011351979037644924,0.6048660427331924,0.0037884969376112566
