step,loss,top_k_dominant_space,hessian_compute_time,max_eigenvalue,min_eigenvalue,condition_number,eigenvalue_sum,eigenvalue_mean,max_gap,gap_mean
0,0.04950350522994995,10,142.7761676311493,0.10764531791210175,0.0002235322172055021,481.56511512226047,3.684384142237832,0.018421920711189158,0.026354361325502396,0.0010304425941694718
10,0.03672339394688606,3894,142.86692309379578,0.12314871698617935,0.0002382223028689623,516.9487302535192,5.599592436570674,0.027997962182853373,0.025583233684301376,0.0011851609191762692
20,0.00470742117613554,1,158.26548433303833,0.6780279874801636,0.002249952172860503,301.35217790791734,3.853157269069925,0.019265786345349624,0.45088280737400055,0.003483228283585049
30,0.0032154277432709932,1,145.8048279285431,0.7110076546669006,0.0008306350791826844,855.980769998911,3.0363381918286905,0.015181690959143452,0.47804781794548035,0.00359446098733315
40,0.0028543693479150534,1,144.22805523872375,0.7168656587600708,0.00027258414775133133,2629.887558296462,2.941839910839917,0.014709199554199586,0.48476289212703705,0.0036214487043980626
50,0.002553290221840143,1,141.68207049369812,0.7230764031410217,0.0002129146596416831,3396.0855694854295,2.9160763287654845,0.014580381643827422,0.4928259700536728,0.003650134210529359
60,0.0022850660607218742,1,160.7653248310089,0.7299734950065613,0.00020941106777172536,3485.8400884631856,2.891703072047676,0.014458515360238379,0.5022629201412201,0.003682362344770809
70,0.002043280052021146,1,141.95262169837952,0.7376106381416321,0.00020646587654482573,3572.5547024304024,2.866939797284431,0.014334698986422154,0.5129462033510208,0.0037184514177170057
80,0.0018241124926134944,1,147.02041840553284,0.7460284233093262,0.00020383710216265172,3659.9245936788934,2.8419644870155025,0.014209822435077513,0.5247684568166733,0.0037585616912656408
90,0.0016251871129497886,1,142.35083961486816,0.7552486062049866,0.00020149879856035113,3748.1543890137946,2.8170938779367134,0.014085469389683566,0.5376239120960236,0.003802800604908043
100,0.0014450178714469075,1,142.0622227191925,0.7652599811553955,0.0001994522608583793,3836.8077547076136,2.792690275105997,0.013963451375529986,0.5513898730278015,0.0038509918594991175
110,0.001282625482417643,1,156.65952801704407,0.7760105133056641,0.00019769489881582558,3925.2935607033683,2.769128808955429,0.013845644044777146,0.5659169405698776,0.00390300233871244
120,0.001137259998358786,1,145.41490650177002,0.7874031662940979,0.00019622198306024075,4012.8183092123923,2.7467647808080073,0.013733823904040036,0.5810249894857407,0.003958196437745301
130,0.001008200692012906,1,138.925213098526,0.7992963194847107,0.00019501999486237764,4098.535229932504,2.7258980494661955,0.013629490247330978,0.5965041071176529,0.0040159904998790805
140,0.0008946299785748124,1,139.79862689971924,0.8115122318267822,0.00019406787760090083,4181.589667794746,2.706746884228778,0.013533734421143891,0.6121237426996231,0.004075423253436838
150,0.0007955708424560726,1,159.85822248458862,0.8238502740859985,0.00019333006639499217,4261.366529522584,2.6894367895729374,0.013447183947864687,0.6276461184024811,0.004135552090040164
160,0.0007098763599060476,1,145.3643455505371,0.8361033797264099,0.00019276366219855845,4337.453284453436,2.6740009876084514,0.013370004938042256,0.642841711640358,0.004195351136982026
170,0.0006362729473039508,1,145.33647513389587,0.8480759859085083,0.00019231198530178517,4409.8966820901305,2.660391168887145,0.013301955844435725,0.657505452632904,0.004253848059192933
180,0.0005734138539992273,1,142.63908171653748,0.8595965504646301,0.0001919176138471812,4478.9872760147155,2.6484957490029046,0.013242478745014523,0.6714672595262527,0.004310156225549235
190,0.0005199448787607253,1,241.7554042339325,0.8705294728279114,0.00019152433378621936,4545.268246694969,2.6381652785639744,0.013190826392819871,0.6846008896827698,0.004363689251744063
200,0.00047456062748096883,1,158.26485562324524,0.8807774782180786,0.00019108386186417192,4609.376582749627,2.6292297952022636,0.013146148976011319,0.6968241631984711,0.004413888645634074
210,0.00043604831444099545,1,142.85340762138367,0.8902827501296997,0.00019055945449508727,4671.942163607798,2.621517487685196,0.01310758743842598,0.7080974876880646,0.004460464733665503
220,0.0004033125005662441,1,141.68880009651184,0.899020791053772,0.0001899302442325279,4733.426183315588,2.6148624949273653,0.013074312474636827,0.7184163630008698,0.004503300084807051
230,0.00037539194454438984,1,138.57628345489502,0.9069966077804565,0.00018918437126558274,4794.247017937794,2.6091314133809647,0.013045657066904824,0.7278058230876923,0.004542459739227524
240,0.00035145971924066544,1,150.31410217285156,0.9142361283302307,0.0001883221120806411,4854.640372442017,2.6041859264078084,0.013020929632039041,0.7363111674785614,0.004578003572951275
250,0.0003308161103632301,1,133.67276763916016,0.9207803010940552,0.00018735053890850395,4914.7459433983,2.599938915212988,0.01299969457606494,0.7439915239810944,0.004610182479199807
260,0.00031287959427572787,1,134.4661591053009,0.9266799688339233,0.00018627794634085149,4974.716476304092,2.5962873192329425,0.012981436596164712,0.7509141713380814,0.004639190026578035
270,0.00029717173310928047,1,133.92904710769653,0.9319908022880554,0.00018511663074605167,5034.614116149225,2.593099567689933,0.012965497838449665,0.7571495771408081,0.004665333195235917
280,0.0002833025937434286,1,152.34373259544373,0.9367691874504089,0.00018387980526313186,5094.464757072659,2.5902688496134942,0.012951344248067471,0.7627673149108887,0.0046888807285188246
290,0.0002709569234866649,1,134.28163766860962,0.9410707950592041,0.00016980535292532295,5542.056118060475,2.587752160077798,0.012938760800388992,0.7678345441818237,0.004710030902526796
300,0.0002598799765110016,1,134.2782497406006,0.944948673248291,0.00015687482664361596,6023.58385641439,2.585496924861218,0.012927484624306089,0.7724142074584961,0.004729177945038145
310,0.0002498675312381238,1,134.25396990776062,0.9484515190124512,0.00014585652388632298,6502.633504084131,2.583453908606316,0.01291726954303158,0.7765637040138245,0.004746459585783213
320,0.00024075536930467933,1,135.46310186386108,0.9516239166259766,0.0001365313510177657,6970.002929965511,2.58157392249268,0.0129078696124634,0.780335009098053,0.004762112676772858
330,0.00023241077724378556,1,154.9524598121643,0.9545062184333801,0.000128716608742252,7415.5637548276845,2.579826168701402,0.012899130843507009,0.7837748378515244,0.004776338619426497
