step,eigenvalue_index,eigenvalue,log_eigenvalue
0,1,0.10764531791210175,-0.9680048552892571
0,2,0.10310448706150055,-0.986722434002171
0,3,0.09786203503608704,-1.0093857573503124
0,4,0.09177486598491669,-1.0372762410059824
0,5,0.08834423869848251,-1.053821767414061
0,6,0.08335315436124802,-1.0790779603739193
0,7,0.07617323845624924,-1.118197580263495
0,8,0.0741908997297287,-1.1296493621002368
0,9,0.06672073155641556,-1.1757392005421896
0,10,0.061418112367391586,-1.2117035353534402
0,11,0.03506375104188919,-1.4551416259018266
0,12,0.03506375104188919,-1.4551416259018266
0,13,0.03506375104188919,-1.4551416259018266
0,14,0.03506375104188919,-1.4551416259018266
0,15,0.03506375104188919,-1.4551416259018266
0,16,0.03506375104188919,-1.4551416259018266
0,17,0.03506375104188919,-1.4551416259018266
0,18,0.03506375104188919,-1.4551416259018266
0,19,0.03506375104188919,-1.4551416259018266
0,20,0.03506375104188919,-1.4551416259018266
0,21,0.03506375104188919,-1.4551416259018266
0,22,0.03506375104188919,-1.4551416259018266
0,23,0.03506375104188919,-1.4551416259018266
0,24,0.03506375104188919,-1.4551416259018266
0,25,0.03506375104188919,-1.4551416259018266
0,26,0.03506375104188919,-1.4551416259018266
0,27,0.03506375104188919,-1.4551416259018266
0,28,0.03506375104188919,-1.4551416259018266
0,29,0.03506375104188919,-1.4551416259018266
0,30,0.03506375104188919,-1.4551416259018266
0,31,0.03506375104188919,-1.4551416259018266
0,32,0.03506375104188919,-1.4551416259018266
0,33,0.02965056151151657,-1.5279670777113854
0,34,0.028293224051594734,-1.5483175612726918
0,35,0.02747645229101181,-1.561039343297426
0,36,0.027138855308294296,-1.5664084744277715
0,37,0.026589524000883102,-1.5752894372318105
0,38,0.026229877024888992,-1.5812037455338295
0,39,0.025953492149710655,-1.5858041977650068
0,40,0.025734061375260353,-1.5894916675917423
0,41,0.025117699056863785,-1.6000201472866087
0,42,0.02293134108185768,-1.6395705459059344
0,43,0.02293134108185768,-1.6395705459059344
0,44,0.02293134108185768,-1.6395705459059344
0,45,0.02293134108185768,-1.6395705459059344
0,46,0.02293134108185768,-1.6395705459059344
0,47,0.02293134108185768,-1.6395705459059344
0,48,0.02293134108185768,-1.6395705459059344
0,49,0.02293134108185768,-1.6395705459059344
0,50,0.02293134108185768,-1.6395705459059344
0,51,0.02293134108185768,-1.6395705459059344
0,52,0.02293134108185768,-1.6395705459059344
0,53,0.02293134108185768,-1.6395705459059344
0,54,0.02293134108185768,-1.6395705459059344
0,55,0.02293134108185768,-1.6395705459059344
0,56,0.02293134108185768,-1.6395705459059344
0,57,0.02293134108185768,-1.6395705459059344
0,58,0.02293134108185768,-1.6395705459059344
0,59,0.02293134108185768,-1.6395705459059344
0,60,0.02293134108185768,-1.6395705459059344
0,61,0.02293134108185768,-1.6395705459059344
0,62,0.02293134108185768,-1.6395705459059344
0,63,0.02293134108185768,-1.6395705459059344
0,64,0.022704752162098885,-1.643883234358492
0,65,0.022704752162098885,-1.643883234358492
0,66,0.022704752162098885,-1.643883234358492
0,67,0.022704752162098885,-1.643883234358492
0,68,0.022704752162098885,-1.643883234358492
0,69,0.022704752162098885,-1.643883234358492
0,70,0.022704752162098885,-1.643883234358492
0,71,0.022704752162098885,-1.643883234358492
0,72,0.022704752162098885,-1.643883234358492
0,73,0.022704752162098885,-1.643883234358492
0,74,0.022704752162098885,-1.643883234358492
0,75,0.022704752162098885,-1.643883234358492
0,76,0.022704752162098885,-1.643883234358492
0,77,0.022704752162098885,-1.643883234358492
0,78,0.022704752162098885,-1.643883234358492
0,79,0.022704752162098885,-1.643883234358492
0,80,0.022704752162098885,-1.643883234358492
0,81,0.022704752162098885,-1.643883234358492
0,82,0.022704752162098885,-1.643883234358492
0,83,0.022704752162098885,-1.643883234358492
0,84,0.022704752162098885,-1.643883234358492
0,85,0.022704752162098885,-1.643883234358492
0,86,0.022490369156003,-1.6480034160139323
0,87,0.022490369156003,-1.6480034160139323
0,88,0.022490369156003,-1.6480034160139323
0,89,0.022490369156003,-1.6480034160139323
0,90,0.022490369156003,-1.6480034160139323
0,91,0.022490369156003,-1.6480034160139323
0,92,0.022490369156003,-1.6480034160139323
0,93,0.022490369156003,-1.6480034160139323
0,94,0.022490369156003,-1.6480034160139323
0,95,0.022490369156003,-1.6480034160139323
0,96,0.022490369156003,-1.6480034160139323
0,97,0.022490369156003,-1.6480034160139323
0,98,0.022490369156003,-1.6480034160139323
0,99,0.022490369156003,-1.6480034160139323
0,100,0.022490369156003,-1.6480034160139323
0,101,0.022490369156003,-1.6480034160139323
0,102,0.022490369156003,-1.6480034160139323
0,103,0.022490369156003,-1.6480034160139323
0,104,0.022490369156003,-1.6480034160139323
0,105,0.022490369156003,-1.6480034160139323
0,106,0.022490369156003,-1.6480034160139323
0,107,0.022490369156003,-1.6480034160139323
0,108,0.021834418177604675,-1.6608583762465259
0,109,0.01767103001475334,-1.752738135457223
0,110,0.01712973602116108,-1.7662493297044513
0,111,0.01663309894502163,-1.779026828992121
0,112,0.016331279650330544,-1.7869797844425217
0,113,0.015948815271258354,-1.797271572184525
0,114,0.015690520405769348,-1.8043626519767393
0,115,0.015595296397805214,-1.8070063668056506
0,116,0.015398761257529259,-1.8125142142711754
0,117,0.014976752921938896,-1.8245823348971093
0,118,0.013721905648708344,-1.8625855711913746
0,119,0.013006143271923065,-1.8858514662390162
0,120,0.012712069787085056,-1.8957837315918384
0,121,0.01236686110496521,-1.907740516844539
0,122,0.012157280929386616,-1.9151635475476314
0,123,0.012062746100127697,-1.9185538132264157
0,124,0.011926037259399891,-1.9235038381626346
0,125,0.011606493964791298,-1.9352989500890825
0,126,0.0023753675632178783,-2.624269178322882
0,127,0.0021556266583502293,-2.6664264541802933
0,128,0.0019056530436500907,-2.719956167152271
0,129,0.00176430051214993,-2.7534274398091187
0,130,0.0017363089136779308,-2.7603730052133435
0,131,0.00170870590955019,-2.7673326785608294
0,132,0.001673989580012858,-2.7762472496623536
0,133,0.0016555903712287545,-2.7810471080832975
0,134,0.0016321935690939426,-2.787228337613843
0,135,0.0016302104340866208,-2.7877563315077887
0,136,0.00162427534814924,-2.7893403469880567
0,137,0.0015575020806863904,-2.807571364489008
0,138,0.0014989791670814157,-2.824204402965233
0,139,0.0014714878052473068,-2.832243332705212
0,140,0.0013655369402840734,-2.8646965469013734
0,141,0.001254357979632914,-2.9015785030646266
0,142,0.001206708955578506,-2.9183974641429278
0,143,0.0011118248803541064,-2.9539636115714343
0,144,0.0010578050278127193,-2.975594373083596
0,145,0.0010278349509462714,-2.988076618461487
0,146,0.0010148250730708241,-2.9936088112948234
0,147,0.0008875733474269509,-3.0517957474936495
0,148,0.0008700997568666935,-3.060430952699653
0,149,0.0008663017069920897,-3.0623308298506604
0,150,0.0008110851631499827,-3.0909335428982274
0,151,0.0007769561489112675,-3.109603491911155
0,152,0.0007379886810667813,-3.1319502991362205
0,153,0.0007301606819964945,-3.136581556830965
0,154,0.0006972575793042779,-3.156606756183986
0,155,0.000684194965288043,-3.164820125935326
0,156,0.0006496278801932931,-3.1873353446747124
0,157,0.0005797145422548056,-3.236785805128967
0,158,0.0005695398431271315,-3.244475888713963
0,159,0.0005569944623857737,-3.2541491225412735
0,160,0.000546514056622982,-3.262398663292894
0,161,0.0005435087950900197,-3.2647934237429888
0,162,0.0005063563003204763,-3.2955437819571296
0,163,0.00047614501090720296,-3.3222607618889843
0,164,0.0004714651149697602,-3.3265504364083704
0,165,0.00045424496056512,-3.3427098820956584
0,166,0.0004298325511626899,-3.366700698535051
0,167,0.00041462015360593796,-3.38234959180529
0,168,0.0004031550488434732,-3.3945278970177215
0,169,0.00038602499989792705,-3.4133845684729667
0,170,0.0003754469216801226,-3.4254514521373127
0,171,0.0003651843289844692,-3.437487867450983
0,172,0.0003403919981792569,-3.468020657716239
0,173,0.0003396752290427685,-3.4689361230807796
0,174,0.0003325376892462373,-3.478159125386262
0,175,0.00031750922789797187,-3.4982436481139563
0,176,0.00031325704185292125,-3.504099157513407
0,177,0.0003020076546818018,-3.519982049281469
0,178,0.000291051430394873,-3.5360302619998745
0,179,0.00028550095157697797,-3.5443924399087043
0,180,0.0002768014674074948,-3.557831611884035
0,181,0.0002704178914427757,-3.5679645779011864
0,182,0.00026012142188847065,-3.5848238806958594
0,183,0.00025710350018925965,-3.5898920108618704
0,184,0.00024917160044424236,-3.603501458293781
0,185,0.00023679833975620568,-3.625621346869921
0,186,0.00023373865406028926,-3.631269461091163
0,187,0.0002282907662447542,-3.641511654213005
0,188,0.0002235322172055021,-3.650659874114939
0,189,0.0002235322172055021,-3.650659874114939
0,190,0.0002235322172055021,-3.650659874114939
0,191,0.0002235322172055021,-3.650659874114939
0,192,0.0002235322172055021,-3.650659874114939
0,193,0.0002235322172055021,-3.650659874114939
0,194,0.0002235322172055021,-3.650659874114939
0,195,0.0002235322172055021,-3.650659874114939
0,196,0.0002235322172055021,-3.650659874114939
0,197,0.0002235322172055021,-3.650659874114939
0,198,0.0002235322172055021,-3.650659874114939
0,199,0.0002235322172055021,-3.650659874114939
0,200,0.0002235322172055021,-3.650659874114939
10,1,0.12314871698617935,-0.9095701084592678
10,2,0.11568954586982727,-0.9367058837118127
10,3,0.1126117929816246,-0.948416126725696
10,4,0.10684292763471603,-0.9712542202558475
10,5,0.10342993587255478,-0.9853537445821795
10,6,0.10069694370031357,-0.9969837107197874
10,7,0.0932142436504364,-1.030517719983574
10,8,0.08661516010761261,-1.0624060874877506
10,9,0.07806234061717987,-1.1075584309962803
10,10,0.0748935416340828,-1.1255556316144504
10,11,0.049476176500320435,-1.3056038698548227
10,12,0.048115018755197525,-1.3177193405821757
10,13,0.048115018755197525,-1.3177193405821757
10,14,0.048115018755197525,-1.3177193405821757
10,15,0.048115018755197525,-1.3177193405821757
10,16,0.048115018755197525,-1.3177193405821757
10,17,0.048115018755197525,-1.3177193405821757
10,18,0.048115018755197525,-1.3177193405821757
10,19,0.048115018755197525,-1.3177193405821757
10,20,0.048115018755197525,-1.3177193405821757
10,21,0.048115018755197525,-1.3177193405821757
10,22,0.048115018755197525,-1.3177193405821757
10,23,0.048115018755197525,-1.3177193405821757
10,24,0.048115018755197525,-1.3177193405821757
10,25,0.048115018755197525,-1.3177193405821757
10,26,0.048115018755197525,-1.3177193405821757
10,27,0.048115018755197525,-1.3177193405821757
10,28,0.048115018755197525,-1.3177193405821757
