step,gap_index,gap,log_gap
0,1,0.026354361325502396,-1.579147504061847
0,2,0.022999722510576248,-1.6382774036716463
0,3,0.01118177460739389,-1.9514892661241754
0,4,0.00923112640157342,-2.0347453022091333
0,5,0.008934281766414642,-2.048940355012891
0,6,0.007470168173313141,-2.126669620953039
0,7,0.007179915904998779,-2.1438806424163164
0,8,0.0064860135316848755,-2.188022149599225
0,9,0.006356429308652878,-2.1967867785378785
0,10,0.006087169051170349,-2.2155846369736287
0,11,0.005742743611335754,-2.240880572656266
0,12,0.00541318953037262,-2.2665467668210053
0,13,0.0053026191890239716,-2.275509560896519
0,14,0.005242452025413513,-2.2804655351484584
0,15,0.005131598562002182,-2.289747325236778
0,16,0.004991084337234497,-2.301805091547201
0,17,0.004540830850601196,-2.3428646755971028
0,18,0.004163388162851334,-2.3805530968898867
0,19,0.0039396025240421295,-2.404547592977219
0,20,0.003859966993331909,-2.4134164089746455
0,21,0.0036442726850509644,-2.438389134118857
0,22,0.003529772162437439,-2.4522533262806077
0,23,0.0034306272864341736,-2.464626462426931
0,24,0.0021863579750061035,-2.6602787290094856
0,25,0.0021795257925987244,-2.661637987156956
0,26,0.0019823387265205383,-2.7028221346692214
0,27,0.0013653039932250977,-2.864770639552683
0,28,0.0013573374599218369,-2.867312165043299
0,29,0.0012548472732305527,-2.901409128708395
0,30,0.0011580288410186768,-2.9362806242534125
0,31,0.0011382084339857101,-2.9437782006466153
0,32,0.0011177342385053635,-2.951661445529185
0,33,0.0010726731270551682,-2.969532599323375
0,34,0.0008956883102655411,-3.0478430937773866
0,35,0.0008167717605829239,-3.0878992861452157
0,36,0.0007157623767852783,-3.1452311335290997
0,37,0.0007120687514543533,-3.1474780724645997
0,38,0.0007030405104160309,-3.1530196494563505
0,39,0.000702984631061554,-3.1530541696005474
0,40,0.0006559509783983231,-3.1831286158173504
0,41,0.0006163623183965683,-3.210163919941723
0,42,0.0005493313074111938,-3.260165649024394
0,43,0.0005412939935922623,-3.266566791981928
