step,eigenvalue_index,eigenvalue,log_eigenvalue
0,1,0.032111603766679764,-1.4933380036946005
0,2,0.03208715096116066,-1.4936688424799502
0,3,0.03203786909580231,-1.4943363774414296
0,4,0.031953856348991394,-1.495476721542446
0,5,0.03189932182431221,-1.496218549892341
0,6,0.03183796629309654,-1.4970546813833085
0,7,0.03174901008605957,-1.498269811186621
0,8,0.03170718997716904,-1.4988422452477574
0,9,0.0316251739859581,-1.4999670765375903
0,10,0.03154641017317772,-1.5010500541910738
0,11,0.031375251710414886,-1.5034127813354243
0,12,0.031375251710414886,-1.5034127813354243
0,13,0.031375251710414886,-1.5034127813354243
0,14,0.031375251710414886,-1.5034127813354243
0,15,0.031375251710414886,-1.5034127813354243
0,16,0.031375251710414886,-1.5034127813354243
0,17,0.031375251710414886,-1.5034127813354243
0,18,0.031375251710414886,-1.5034127813354243
0,19,0.031375251710414886,-1.5034127813354243
0,20,0.031375251710414886,-1.5034127813354243
0,21,0.031375251710414886,-1.5034127813354243
0,22,0.031375251710414886,-1.5034127813354243
0,23,0.031375251710414886,-1.5034127813354243
0,24,0.031375251710414886,-1.5034127813354243
0,25,0.031375251710414886,-1.5034127813354243
0,26,0.031375251710414886,-1.5034127813354243
0,27,0.031375251710414886,-1.5034127813354243
0,28,0.031375251710414886,-1.5034127813354243
0,29,0.031375251710414886,-1.5034127813354243
0,30,0.031375251710414886,-1.5034127813354243
0,31,0.031375251710414886,-1.5034127813354243
0,32,0.031375251710414886,-1.5034127813354243
0,33,0.0021635552402585745,-2.664832011843482
0,34,0.0020838200580328703,-2.6811397859374835
0,35,0.0020331444684416056,-2.6918317607530913
0,36,0.0020044310949742794,-2.698008868616152
0,37,0.001954985549673438,-2.7088564483552147
0,38,0.001905737561173737,-2.7199369062063563
0,39,0.0018786076689139009,-2.7261639091046304
0,40,0.0018482038285583258,-2.7332501344488844
0,41,0.0018033802043646574,-2.743912701868694
0,42,0.0017685056664049625,-2.7523935443397782
0,43,0.0017545431619510055,-2.755835943626071
0,44,0.0017254030099138618,-2.7631094486837644
0,45,0.001667297095991671,-2.7779870062587317
0,46,0.001608026446774602,-2.7937068128053397
0,47,0.001593529712408781,-2.797639834408714
0,48,0.0015814581420272589,-2.800942298485634
0,49,0.001572562730871141,-2.8033920211591403
0,50,0.0015509084332734346,-2.809413842481678
0,51,0.0015442305011674762,-2.811287873745381
0,52,0.0015279202489182353,-2.815899313534304
0,53,0.0014998911647126079,-2.8239402531307123
0,54,0.0014597432455047965,-2.8357235256309012
0,55,0.0014567652251571417,-2.8366104342522767
0,56,0.0014131675707176328,-2.8498063372858624
0,57,0.0014099942054599524,-2.850782672126137
0,58,0.0013723061420023441,-2.862548992892444
0,59,0.001362348790280521,-2.865711689558505
0,60,0.0013203201815485954,-2.8793207383259625
0,61,0.0012999378377571702,-2.8860774148966377
0,62,0.0012821346754208207,-2.89206635413064
0,63,0.0012767980806529522,-2.8938777788461483
0,64,0.0012553880224004388,-2.9012220192492806
0,65,0.0012517485301941633,-2.9024829098782754
0,66,0.0012164029758423567,-2.9149225260564045
