step,loss,top_k_dominant_space,hessian_compute_time,max_eigenvalue,min_eigenvalue,condition_number,eigenvalue_sum,eigenvalue_mean,max_gap,gap_mean
0,0.03932351991534233,10,145.08010029792786,0.10194829851388931,0.00045187646173872054,225.6109958053908,3.2656241780205164,0.016328120890102583,0.021835077553987503,0.0009572065866336743
10,0.028673196211457253,10,86.1377215385437,0.1070542261004448,0.0006719478988088667,159.31923634289984,4.486944373406004,0.022434721867030022,0.021228715777397156,0.0009444506685122178
20,0.008930529467761517,1,82.37428545951843,0.4199064075946808,0.002169495215639472,193.55028052961657,3.4194148865062743,0.017097074432531372,0.25158825516700745,0.0022031110056559555
30,0.006665718741714954,1,78.99357390403748,0.4935562014579773,0.0008881196845322847,555.7316317314838,2.866880385496188,0.01433440192748094,0.31079845130443573,0.0025380832576752253
40,0.005565951578319073,1,79.09820342063904,0.510554313659668,0.0003706786665134132,1377.3501411935001,2.712444434990175,0.013562222174950875,0.32924413681030273,0.0026177056307244585
50,0.004599125124514103,1,80.8220283985138,0.5300023555755615,0.00025462129269726574,2081.531948727134,2.656288190482883,0.013281440952414413,0.3528004437685013,0.0027101785510694754
60,0.0037064531352370977,1,78.7228033542633,0.553680956363678,0.00024736288469284773,2238.334813451046,2.6095262897142675,0.013047631448571337,0.3823213130235672,0.0028234632145009188
70,0.00289519433863461,1,82.16346669197083,0.5824011564254761,0.0002796392946038395,2082.6871175260057,2.55598455586005,0.01277992277930025,0.41781558096408844,0.0029609397637477743
80,0.002194114262238145,1,96.19896268844604,0.6160222291946411,0.0003289581509307027,1872.646193601722,2.4985837308922783,0.012492918654461392,0.45830465853214264,0.0031221554823832776
90,0.0016348864883184433,1,82.19002342224121,0.6527411937713623,0.0003882289747707546,1681.3304420588381,2.441937403025804,0.01220968701512902,0.5012343525886536,0.003298210501768608
100,0.0012290331069380045,1,79.87203001976013,0.6891367435455322,0.00043341549462638795,1590.0140906120134,2.391765291104093,0.011958826455520466,0.5427122861146927,0.0034730363323910753
110,0.000956962292548269,1,79.88108944892883,0.7215356230735779,0.0004643224528990686,1553.9537633137475,2.3524903956858907,0.011762451978429454,0.5789691507816315,0.0036291855068611768
120,0.0007803125190548599,1,78.79432439804077,0.7477344870567322,0.00047757060383446515,1565.7045912229364,2.324866494338494,0.01162433247169247,0.6079859137535095,0.0037557508074223733
130,0.0006624982343055308,1,83.90985774993896,0.7675382494926453,0.0004873402649536729,1574.9534866888298,2.3070351038477384,0.011535175519238692,0.6298507302999496,0.0038518383748487395
140,0.000578768493141979,1,79.17516493797302,0.7820430994033813,0.0004498345369938761,1738.5127976823794,2.295311770751141,0.011476558853755705,0.6459137946367264,0.00392226230871529
150,0.0005152384983375669,1,96.26752877235413,0.7926883697509766,0.0004224907315801829,1876.2266494845821,2.2866317182488274,0.011433158591244138,0.6577971130609512,0.003974002114509858
160,0.00046463837497867644,1,85.90189456939697,0.8007151484489441,0.000394562870496884,2029.3727776275077,2.279208979627583,0.011396044898137916,0.6668590605258942,0.004012863608522821
170,0.0004230635240674019,1,78.62114405632019,0.80701744556427,0.00037821815931238234,2133.735320988987,2.272202261519851,0.011361011307599256,0.6740646660327911,0.004043411755546913
180,0.0003882287419401109,1,79.04003620147705,0.8121824860572815,0.0003685370902530849,2203.8012117030953,2.265421698568389,0.011327108492841943,0.6800429373979568,0.004068410759578001
190,0.00035865989048033953,1,81.55201864242554,0.8165769577026367,0.00036221646587364376,2254.3893904246,2.2588999094441533,0.011294499547220766,0.6851850301027298,0.004089700047353517
200,0.0003333223576191813,1,78.7606110572815,0.820425271987915,0.0003512101247906685,2335.9955026265616,2.2526915371418,0.011263457685709,0.689729779958725,0.004108193930915149
210,0.0003114468709100038,1,80.13136649131775,0.8238641023635864,0.00034067154047079384,2418.3531774478156,2.2468306543596555,0.011234153271798277,0.6938227266073227,0.004124873414705235
220,0.0002924386935774237,1,81.68674230575562,0.8269782066345215,0.0003310860483907163,2497.7742512985637,2.2413284836511593,0.011206642418255797,0.6975542306900024,0.004139988958162349
230,0.0002758254122454673,1,95.62778115272522,0.8298216462135315,0.00032173871295526624,2579.178733548635,2.2361717900494114,0.011180858950247057,0.7009822577238083,0.004153807473406914
240,0.00026122588315047324,1,82.97158861160278,0.8324315547943115,0.00031159879290498793,2671.4851717931233,2.23134516630671,0.01115672583153355,0.7041467577219009,0.004166475537083443
250,0.00024832694907672703,1,78.76991772651672,0.8348335027694702,0.00030058223637752235,2777.3880214296637,2.2268228885659482,0.01113411444282974,0.7070757001638412,0.004178097743294984
260,0.00023687086650170386,1,80.36107969284058,0.8370482921600342,0.0002903140848502517,2883.2507130744143,2.2225822703621816,0.011112911351810908,0.7097918689250946,0.00418887451369983
270,0.00022664280550088733,1,78.43146657943726,0.8390925526618958,0.00027340129599906504,3069.087692491279,2.218611245509237,0.011093056227546185,0.7123136520385742,0.004198802246515925
280,0.00021746386482845992,1,83.04882264137268,0.8409810066223145,0.00025831611128523946,3255.6273878468273,2.2148945400549565,0.011074472700274783,0.7146574407815933,0.004208009577313305
290,0.00020918318477924913,1,78.92484641075134,0.842726469039917,0.0002449219464324415,3440.79606305257,2.2113998544809874,0.011056999272404937,0.7168375104665756,0.004216484617011247
300,0.00020167494949419051,1,93.5340826511383,0.844340980052948,0.0002330763527425006,3622.5939273460476,2.208106092279195,0.011040530461395975,0.7188673466444016,0.004224408329954485
310,0.0001948319550137967,1,84.1032440662384,0.84583580493927,0.00022264153813011944,3799.092532521646,2.2049941914592637,0.011024970957296319,0.7207595407962799,0.004231686623865016
320,0.00018856540555134416,1,82.4021384716034,0.8472212553024292,0.0002134801325155422,3968.6187436704354,2.202042092263582,0.01101021046131791,0.7225256636738777,0.0042384566771670506
330,0.0001827985979616642,1,79.84256482124329,0.8485069274902344,0.00020546057203318924,4129.779836070787,2.199239407258574,0.010996197036292869,0.7241764739155769,0.004244753586912111
340,0.00017746676167007536,1,78.43193888664246,0.8497020602226257,0.0001984483824344352,4281.728325517374,2.196567901657545,0.010982839508287726,0.7257222980260849,0.004250594579857534
350,0.00017251620010938495,1,78.60140824317932,0.8508150577545166,0.00019231818441767246,4423.996931599224,2.194013306798297,0.010970066533991485,0.7271725460886955,0.004256027868198089
