step,loss,top_k_dominant_space,hessian_compute_time,max_eigenvalue,min_eigenvalue,condition_number,eigenvalue_sum,eigenvalue_mean,max_gap,gap_mean
0,0.03951989486813545,32,41.54510807991028,0.017936091870069504,0.00024336153001058847,73.70142630714525,0.6342206685221754,0.003171103342610877,0.004804503638297319,0.00017761876242559533
10,0.03927735239267349,32,39.981550455093384,0.017556944862008095,0.00024075875990092754,72.92338965873057,0.6421365009737201,0.0032106825048686003,0.004701382480561733,0.00017880083239731444
20,0.039004888385534286,32,37.7677526473999,0.01768169365823269,0.00023822023649699986,74.22414618606666,0.6680988046573475,0.0033404940232867374,0.004454176407307386,0.0001841661981237052
30,0.038666192442178726,1793,32.422202587127686,0.01815137267112732,0.00023587554460391402,76.95317758187859,0.7116766630642815,0.0035583833153214075,0.004699586745118722,0.00019287758342557024
40,0.03820803388953209,1793,37.41606831550598,0.018876681104302406,0.00023391413560602814,80.69918927899089,0.773446573788533,0.0038672328689426647,0.005606925522442907,0.0002044244919670745
50,0.037542834877967834,1793,32.1439094543457,0.019877057522535324,0.00023261843307409436,85.44919359939125,0.8551793316873955,0.004275896658436977,0.006797827547416091,0.00021877040253457373
60,0.0365155003964901,1793,32.86150074005127,0.021177107468247414,0.00023246652563102543,91.09744902309099,0.9600186793832108,0.004800093396916054,0.008305157243739814,0.0002355739750237261
70,0.034838613122701645,1793,36.93270230293274,0.022771144285798073,0.0002343704691156745,97.1587605371873,1.0914933463791385,0.005457466731895693,0.010150357120437548,0.0002528520406667666
80,0.03197610378265381,1793,33.34429907798767,0.024527356028556824,0.00024012548965401947,102.14390843677873,1.2502859155501937,0.006251429577750969,0.012261656142072752,0.00026438070139192846
90,0.027019977569580078,1793,33.054813861846924,0.025934789329767227,0.00024986069183796644,103.79699639423805,1.4231438490969595,0.007115719245484797,0.014224528102204204,0.0002524634186920592
100,0.01905597373843193,1793,33.14285898208618,0.025827130302786827,0.0002498015237506479,103.39060352797324,1.5576435970433522,0.007788217985216761,0.010001163318520412,0.0002414626654535821
110,0.00942309107631445,1,37.04707980155945,0.04051711782813072,0.00024761585518717766,163.6289315864004,1.5793037742259912,0.007896518871129956,0.014326060190796852,0.00028910022874697447
120,0.0029936889186501503,1,32.04485321044922,0.08239199966192245,0.0002452638582326472,335.9320865929166,1.4911430408537854,0.007455715204268926,0.04681123420596123,0.00046141976928993245
130,0.0008742618374526501,1,31.13706684112549,0.11120237410068512,0.0002428832813166082,457.8428515041689,1.4065450626803795,0.007032725313401897,0.06836862862110138,0.000581014636900079
140,0.00034442191827110946,1,29.504327058792114,0.12267547845840454,0.0002404351398581639,510.22275084570646,1.3569849954219535,0.0067849249771097676,0.07699766010046005,0.0006275105935003465
150,0.00017742127238307148,1,29.585909366607666,0.12636952102184296,0.0002306287206010893,547.9348829256181,1.3213449582253816,0.0066067247911269075,0.0797845907509327,0.0006405379634631458
160,0.00011287254892522469,1,29.61802887916565,0.1275119036436081,0.00020465055422391742,623.0713819816561,1.2954266025772085,0.006477133012886042,0.08065805956721306,0.000642951335957207
170,8.613879617769271e-05,1,30.468738317489624,0.12787505984306335,0.00020249369845259935,631.5014285395006,1.2769596452271799,0.0063847982261359,0.08094987273216248,0.000642715441244377
180,7.468718831660226e-05,1,31.356484174728394,0.12799647450447083,0.00020065699936822057,637.8869160182534,1.2644330051989527,0.006322165025994764,0.08106223121285439,0.0006419904472909365
190,6.954218406463042e-05,1,29.650171518325806,0.12803928554058075,0.0001986756979022175,644.4637511911397,1.2565299904235872,0.006282649952117936,0.0811164565384388,0.0006413574790656185
200,6.70152367092669e-05,1,29.491117477416992,0.1280551254749298,0.00019575428450480103,654.1625681341812,1.252315838690265,0.006261579193451325,0.08115066587924957,0.0006411648141931892
210,6.558043969562277e-05,1,30.75793957710266,0.1280612051486969,0.00018591582193039358,688.8128391603093,1.2508409467991441,0.006254204733995721,0.0811774730682373,0.0006412265370988735
220,6.460543954744935e-05,1,31.203931093215942,0.1280636340379715,0.00018401487614028156,695.9417451681662,1.2501165920548374,0.006250582960274187,0.08120131492614746,0.0006412846753568146
230,6.382799620041624e-05,1,36.52971696853638,0.1280645877122879,0.000182487114216201,701.7733184194244,1.2495166070439154,0.006247583035219577,0.08122378215193748,0.0006412919732349565
240,6.313915218925104e-05,1,37.96728587150574,0.12806499004364014,0.00018109582015313208,707.1670121118764,1.2489686744374922,0.0062448433721874605,0.0812455415725708,0.0006412929323028039
250,6.24935346422717e-05,1,35.26907706260681,0.1280651092529297,0.00017976653180085123,712.3968403351223,1.2484429352189181,0.00624221467609459,0.08126679062843323,0.0006412779718516504
260,6.187219696585089e-05,1,37.725260972976685,0.12806518375873566,0.00017847225535660982,717.5635423155574,1.2479313116928097,0.006239656558464048,0.08128771185874939,0.0006412882185077251
270,6.12670773989521e-05,1,38.66523504257202,0.12806521356105804,0.0001772027026163414,722.7046296146503,1.2474295801948756,0.006237147900974378,0.08130831271409988,0.000641278853527183
280,6.067471258575097e-05,1,40.777259349823,0.12806522846221924,0.00017595343524590135,727.8359088769333,1.246935916467919,0.006234679582339595,0.0813286155462265,0.000641282137125927
290,6.0093472711741924e-05,1,33.66970872879028,0.12806524336338043,0.0001747225906001404,732.9632815281616,1.2464493745937943,0.006232246872968972,0.08134864643216133,0.0006412877926413785
300,5.95225537836086e-05,1,35.58796286582947,0.12806525826454163,0.00017350925190839916,738.0889310280191,1.2459695596480742,0.006229847798240371,0.08136840537190437,0.0006412855270059481
