step,gap_index,gap,log_gap
0,1,0.24103300087153912,-0.6179234922167168
0,2,0.21625468984711915,-0.6650344653538339
0,3,0.015762150287628174,-1.8023845359359547
0,4,0.007262586150318384,-2.138908702878931
0,5,0.004510462284088135,-2.3457789443438313
0,6,0.004299327731132507,-2.3665994480215393
0,7,0.003966152667999268,-2.401630572633606
0,8,0.003434807062149048,-2.4640976528394605
0,9,0.0031347274780273438,-2.5038002091979994
0,10,0.002565324306488037,-2.590857723879614
0,11,0.0024265050888061523,-2.6150187935561493
0,12,0.00241890549659729,-2.6163810986112668
0,13,0.0021174848079681396,-2.6741796968599587
0,14,0.0021053552627563477,-2.6766746097397363
0,15,0.0020014941692352295,-2.6986456707463122
0,16,0.0018801391124725342,-2.7258100158724727
0,17,0.0018644630908966064,-2.729446209555876
0,18,0.001825287938117981,-2.7386686160995763
0,19,0.0017368197441101074,-2.7602452524800927
0,20,0.0016603916883468628,-2.779789449296245
0,21,0.0016364455223083496,-2.786098447890153
0,22,0.0010118186473846436,-2.9948973209922602
0,23,0.0005129552446305752,-3.289920525449377
0,24,0.0004686117172241211,-3.329186856451478
0,25,0.0003854399546980858,-3.414043268389662
0,26,0.0003740023821592331,-3.4271256316088374
0,27,0.00026464974507689476,-3.5773285200054215
0,28,0.0002503190189599991,-3.601506151927594
0,29,0.00022985669784247875,-3.6385428367313866
0,30,0.00017777690663933754,-3.750124654898338
0,31,0.0001674762461334467,-3.7760467820881907
0,32,0.00015749456360936165,-3.802734432574086
0,33,0.00014049909077584743,-3.852326486237976
0,34,0.00013649906031787395,-3.864870338368037
0,35,0.0001339842565357685,-3.872946229257024
0,36,0.00010583875700831413,-3.975355269232499
0,37,0.0001039775088429451,-3.983060591871883
0,38,9.860377758741379e-05,-4.006106446580673
0,39,9.246636182069778e-05,-4.034016229775551
0,40,8.551485370844603e-05,-4.0679584428936915
0,41,7.997266948223114e-05,-4.0970584070207146
0,42,7.604167331010103e-05,-4.118948334976667
0,43,7.504865061491728e-05,-4.124657112025159
0,44,7.318961434066296e-05,-4.135550541271428
0,45,7.196166552603245e-05,-4.142898793625615
0,46,6.304588168859482e-05,-4.200343277343609
0,47,6.142223719507456e-05,-4.211674369205532
0,48,6.0379679780453444e-05,-4.219109194558214
0,49,5.74564328417182e-05,-4.24066134049596
0,50,5.6505086831748486e-05,-4.247912453357276
0,51,5.46168303117156e-05,-4.2626735077494775
0,52,4.971551243215799e-05,-4.303508079827419
0,53,4.842132329940796e-05,-4.314963345960421
0,54,4.814215935766697e-05,-4.317474433876381
0,55,4.656636156141758e-05,-4.331927694116437
0,56,4.4509710278362036e-05,-4.351545232608472
0,57,4.4405460357666016e-05,-4.3525636231872555
0,58,4.182197153568268e-05,-4.378595497896018
0,59,4.176003858447075e-05,-4.379239108736278
0,60,4.120124503970146e-05,-4.385089660042054
0,61,4.1030943975783885e-05,-4.386888491349976
0,62,3.969832323491573e-05,-4.401227836440972
0,63,3.954232670366764e-05,-4.40293778001894
0,64,3.8542901165783405e-05,-4.414055598635668
0,65,3.766908776015043e-05,-4.424014897065912
0,66,3.760890103876591e-05,-4.424709356813518
0,67,3.516813740134239e-05,-4.453850632471792
0,68,3.511621616780758e-05,-4.454492286216177
0,69,3.504726919345558e-05,-4.455345815654995
0,70,3.375334199517965e-05,-4.471683220219356
0,71,3.3548218198120594e-05,-4.474330540987488
0,72,3.1795352697372437e-05,-4.497636353140721
0,73,3.164733061566949e-05,-4.499662915908099
0,74,3.066621138714254e-05,-4.513339874988872
0,75,3.0040624551475048e-05,-4.522291042492114
0,76,2.9888935387134552e-05,-4.524489553804046
0,77,2.985261380672455e-05,-4.525017637327239
0,78,2.9322924092411995e-05,-4.532792723871336
0,79,2.7834204956889153e-05,-4.555421179162759
0,80,2.734432928264141e-05,-4.563132724782309
0,81,2.7264002710580826e-05,-4.564410383735935
