step,gap_index,gap,log_gap
0,1,0.0031719724647700787,-2.498670591357686
0,2,0.0025350693613290787,-2.5960101535573212
0,3,0.002535050269216299,-2.5960134243279667
0,4,0.002287102397531271,-2.6407143908426343
0,5,0.0017280666215810925,-2.7624395183228043
0,6,0.0014512613415718079,-2.838254373239378
0,7,0.0014084214344620705,-2.851267374117499
0,8,0.0007758084684610367,-3.1102454840994254
0,9,0.0007477628532797098,-3.126236113153914
0,10,0.0006905072368681431,-3.1608317654337483
0,11,0.0006753606721758842,-3.1704642329429658
0,12,0.0006516184657812119,-3.186006617007401
0,13,0.000624985434114933,-3.2041301041874823
0,14,0.0005941037088632584,-3.22613773640665
0,15,0.0005557672120630741,-3.2551070783576943
0,16,0.0005346452817320824,-3.2719342614912614
0,17,0.0005103419534862041,-3.2921387283194923
0,18,0.0004479754716157913,-3.3487457646481515
0,19,0.00043661240488290787,-3.3599039294247204
0,20,0.0004062699154019356,-3.3911853363215716
0,21,0.0003721239045262337,-3.4293124308374248
0,22,0.000369461253285408,-3.4324311008867125
0,23,0.00034596677869558334,-3.460965602137514
0,24,0.00031886412762105465,-3.4963943363623358
0,25,0.00031884503550827503,-3.4964203406906718
0,26,0.0003063846379518509,-3.5137330139088743
0,27,0.00030215363949537277,-3.5197721702282405
0,28,0.00021727755665779114,-3.662985131125683
0,29,0.00019134790636599064,-3.718176285248584
0,30,0.00012907758355140686,-3.8891491735757953
0,31,0.00010445923544466496,-3.981053157164335
0,32,9.999377653002739e-05,-4.000027029027755
0,33,9.93774738162756e-05,-4.002712047252349
0,34,8.606631308794022e-05,-4.065166800959732
0,35,7.02831894159317e-05,-4.153148538663502
0,36,6.705056875944138e-05,-4.173597533874436
0,37,6.242236122488976e-05,-4.204659807481885
0,38,6.153318099677563e-05,-4.210890633203252
0,39,6.0792313888669014e-05,-4.2161513261013965
0,40,6.076600402593613e-05,-4.216339321930542
0,41,5.626288475468755e-05,-4.2497780041131605
0,42,5.137990228831768e-05,-4.289206725988022
0,43,4.8015033826231956e-05,-4.3186227608428664
0,44,4.537426866590977e-05,-4.343190361777747
0,45,4.529254510998726e-05,-4.343973274455769
0,46,4.367140354588628e-05,-4.359802850157014
0,47,4.309479845687747e-05,-4.365575146029542
0,48,4.207761958241463e-05,-4.37594883709252
0,49,4.185992293059826e-05,-4.378201575587555
0,50,4.163803532719612e-05,-4.380509770676563
0,51,4.123616963624954e-05,-4.384721682454922
0,52,4.0771206840872765e-05,-4.389646433100839
0,53,3.9717648178339005e-05,-4.401016475519281
0,54,3.919564187526703e-05,-4.406762219069933
0,55,3.868131898343563e-05,-4.412498725450945
0,56,3.777467645704746e-05,-4.422799246737996
0,57,3.612955333665013e-05,-4.442137407505523
0,58,3.321160329505801e-05,-4.478710158265233
0,59,3.27482121065259e-05,-4.484812405396334
0,60,3.27421585097909e-05,-4.484892693342193
0,61,3.2262178137898445e-05,-4.491306315144918
0,62,3.2015610486269e-05,-4.494638212462644
0,63,2.979522105306387e-05,-4.525853388162681
0,64,2.808327553793788e-05,-4.551552238953633
0,65,2.7574555133469403e-05,-4.559491485402292
0,66,2.7494272217154503e-05,-4.560757771754317
0,67,2.5844230549409986e-05,-4.587636393390654
0,68,2.5487912353128195e-05,-4.593665734975862
0,69,2.5120098143815994e-05,-4.5999786681500305
0,70,2.431171014904976e-05,-4.614184490676495
0,71,2.3905187845230103e-05,-4.621507839300283
0,72,2.2322521544992924e-05,-4.651256749195781
0,73,2.1968968212604523e-05,-4.658190339533511
0,74,2.1654705051332712e-05,-4.66444772721703
0,75,2.1479325369000435e-05,-4.6679793632481585
0,76,2.1466519683599472e-05,-4.668238361000544
0,77,2.0989682525396347e-05,-4.677994130188978
0,78,1.97818735614419e-05,-4.70373257831708
0,79,1.8741877283900976e-05,-4.727186910075468
0,80,1.7570739146322012e-05,-4.755209968702942
0,81,1.718779094517231e-05,-4.764779937272881
0,82,1.7143902368843555e-05,-4.765890315180952
0,83,1.610089384485036e-05,-4.793150013340156
0,84,1.595227513462305e-05,-4.797177368534793
0,85,1.584080746397376e-05,-4.800222684601933
0,86,1.5168508980423212e-05,-4.819057106978548
0,87,1.4993041986599565e-05,-4.824110242804675
0,88,1.4838529750704765e-05,-4.828609128220621
0,89,1.4256802387535572e-05,-4.8459778700781975
0,90,1.4060904504731297e-05,-4.851986741280721
0,91,1.3474607840180397e-05,-4.8704838654973654
0,92,1.2649456039071083e-05,-4.897928149927625
0,93,1.1920230463147163e-05,-4.923715347959411
0,94,1.1572381481528282e-05,-4.936577258346564
0,95,1.1482290574349463e-05,-4.939971466940636
0,96,1.1005322448909283e-05,-4.958397228373653
0,97,1.0815187124535441e-05,-4.965965961990019
0,98,1.0674470104277134e-05,-4.971653674757302
0,99,9.788316674530506e-06,-5.009291988668795
0,100,9.688010322861373e-06,-5.0137654071111495
0,101,9.65961953625083e-06,-5.015039978818545
0,102,9.449548088014126e-06,-5.024588960546261
0,103,9.12696123123169e-06,-5.039673794226941
0,104,8.990551577880979e-06,-5.046213663118642
0,105,8.804156095720828e-06,-5.055312266106282
0,106,8.14860686659813e-06,-5.0889166344337395
0,107,7.0918390520035095e-06,-5.149241129193499
0,108,7.033871952444315e-06,-5.152805542026046
0,109,6.674912583548576e-06,-5.175554417563548
0,110,6.5428175730630755e-06,-5.184235188538035
0,111,6.2119506765156984e-06,-5.206772001269639
0,112,5.878027877770364e-06,-5.23076835852657
0,113,5.738431354984641e-06,-5.2412068091662745
0,114,5.4753763834014535e-06,-5.261586021580821
0,115,5.350157152861357e-06,-5.271633461040807
0,116,5.323439836502075e-06,-5.273807649800503
0,117,5.106689059175551e-06,-5.291860585065038
0,118,5.07150252815336e-06,-5.294863353681896
0,119,4.9466179916635156e-06,-5.305691627238099
0,120,4.8648216761648655e-06,-5.312933074507033
0,121,4.829431418329477e-06,-5.316103996871142
0,122,4.675908712670207e-06,-5.330133976118109
0,123,4.511967745202128e-06,-5.3456340136636324
0,124,4.285480827093124e-06,-5.368000443556858
0,125,4.1836610762402415e-06,-5.378443505469803
0,126,4.127738066017628e-06,-5.384287869542767
0,127,4.049996277899481e-06,-5.392545375918284
0,128,4.0395098039880395e-06,-5.393671333488313
0,129,3.905646735802293e-06,-5.4083070410353455
0,130,3.8140715332701802e-06,-5.418611165979792
0,131,3.5064131225226447e-06,-5.455136917032254
0,132,3.495517375995405e-06,-5.456488534679254
0,133,3.3966643968597054e-06,-5.468947360928634
0,134,3.2712705433368683e-06,-5.4852835370063
0,135,3.203445885446854e-06,-5.494382607976264
0,136,3.131930952804396e-06,-5.5041878210542565
0,137,2.9466536943800747e-06,-5.530670901631324
0,138,2.923741703853011e-06,-5.534060997496076
0,139,2.861343091353774e-06,-5.543430064687488
0,140,2.7856440283358097e-06,-5.555074381956146
0,141,2.7043570298701525e-06,-5.567935973282635
0,142,2.5748886400833726e-06,-5.589241548775448
0,143,2.5142089725704864e-06,-5.5995986280571906
0,144,2.4961773306131363e-06,-5.602724565235153
0,145,2.325046807527542e-06,-5.633568299528307
0,146,2.2719905246049166e-06,-5.64359348419358
0,147,2.2571912268176675e-06,-5.646431646401323
0,148,2.250511897727847e-06,-5.647718686745101
0,149,2.2196127247298136e-06,-5.653722794101113
0,150,2.2103558876551688e-06,-5.655537795273553
0,151,2.183871401939541e-06,-5.660772938802633
0,152,2.179935108870268e-06,-5.661556434046319
