step,loss,top_k_dominant_space,hessian_compute_time,max_eigenvalue,min_eigenvalue,condition_number,eigenvalue_sum,eigenvalue_mean,max_gap,gap_mean
0,0.03932351991534233,10,146.13776803016663,0.09154214709997177,0.00035047330311499536,261.19577807024996,3.016143373126397,0.015080716865631984,0.02241993322968483,0.0008676763982748525
10,0.030665654689073563,10,166.98409128189087,0.09891483187675476,0.0004652581119444221,212.6020575189256,4.312510640040273,0.021562553200201364,0.02303018420934677,0.0009297402653464814
20,0.009980196133255959,1,145.81955361366272,0.42278891801834106,0.0026165598537772894,161.58197849286694,3.6874477879609913,0.018437238939804958,0.26143424212932587,0.002240082363059628
30,0.006815280299633741,1,148.3970823287964,0.5461494326591492,0.001909889280796051,285.958687841586,2.9950857821386307,0.014975428910693154,0.3619496524333954,0.0028028655294474445
40,0.005612174514681101,1,145.46296668052673,0.5677750706672668,0.0006131720147095621,925.9637704375693,2.832080927910283,0.014160404639551417,0.3841196894645691,0.0029058053771586854
50,0.004591080825775862,1,168.28166890144348,0.5921666622161865,0.00023651840456295758,2503.68111230245,2.7826891123404494,0.013913445561702247,0.41197964549064636,0.0030224379405080983
60,0.0036558823194354773,1,146.2081367969513,0.6219040155410767,0.00022794253891333938,2728.3367927103595,2.745398316415958,0.01372699158207979,0.44704678654670715,0.0031655401288571737
70,0.0028141892980784178,1,148.62048983573914,0.6578966379165649,0.000241211149841547,2727.4719197215427,2.699634641816374,0.01349817320908187,0.48936478793621063,0.0033390489429439185
80,0.002101495862007141,1,148.1148760318756,0.6995747089385986,0.00026034293114207685,2687.1277275311154,2.6455699877697043,0.013227849938848521,0.5374357998371124,0.0035398515623091954
90,0.0015534099657088518,1,162.2346465587616,0.7438967227935791,0.00032145046861842275,2314.1877067120427,2.588689081661869,0.012943445408309344,0.5873886197805405,0.003753360275650266
100,0.0011743245413526893,1,149.3682565689087,0.7858088612556458,0.0003904487530235201,2012.5787447663065,2.5376013384375256,0.012688006692187628,0.6337056905031204,0.003955519927549176
110,0.0009299879893660545,1,145.92027926445007,0.8208168148994446,0.0004527449782472104,1812.9782865338764,2.4992319551238324,0.012496159775619162,0.6718916445970535,0.0041249288729159166
120,0.0007723215385340154,1,149.8168339729309,0.8472830057144165,0.0004952762392349541,1710.7281524815364,2.4742725848336704,0.012371362924168352,0.7005919069051743,0.004253245735599194
130,0.0006641578511334956,1,159.9683701992035,0.8662232756614685,0.0004512410669121891,1919.646369043876,2.4593658402736764,0.012296829201368382,0.7211469411849976,0.004345346890440851
140,0.0005842490354552865,1,150.96752405166626,0.8796839118003845,0.0004103175597265363,2143.909981300011,2.449494528438663,0.012247472642193315,0.7358480542898178,0.004410757239966188
150,0.0005218444275669754,1,148.2264220714569,0.8895424008369446,0.0004076088371220976,2182.343265954476,2.441668132058112,0.01220834066029056,0.7467258423566818,0.004458510513104557
160,0.000471395265776664,1,147.2044975757599,0.8971277475357056,0.0004037777835037559,2221.8353366322854,2.434725821542088,0.01217362910771044,0.7551965713500977,0.004495268149657932
170,0.0004297307750675827,1,167.47216820716858,0.9032720327377319,0.0003961072361562401,2280.372460505736,2.4282921885023825,0.012141460942511912,0.7621396034955978,0.00452500329747636
180,0.0003948247467633337,1,144.49839401245117,0.9084665775299072,0.00038648408371955156,2350.5924714589987,2.4222565507225227,0.012111282753612613,0.7680716663599014,0.004550098720774259
190,0.00036526552867144346,1,148.10645294189453,0.9129934906959534,0.0003759416285902262,2428.551193225558,2.4165993239730597,0.012082996619865298,0.7732886373996735,0.004571997247221588
200,0.00034001594758592546,1,146.24233198165894,0.9170175194740295,0.0003649615391623229,2512.6415281424224,2.411325973138446,0.01205662986569223,0.7779628485441208,0.004591425854014233
210,0.00031828461214900017,1,166.09236454963684,0.9206361770629883,0.0003536819713190198,2603.005670969239,2.4064243163447827,0.012032121581723914,0.7821965515613556,0.004609028333243259
220,0.00029945356072857976,1,143.871022939682,0.9239116311073303,0.00034189343568868935,2702.33802309266,2.401866393047385,0.012009331965236925,0.7860549986362457,0.004624901891993431
230,0.00028302936698310077,1,147.09489512443542,0.9268861413002014,0.00032891330192796886,2818.025710322859,2.3976326619449537,0.011988163309724768,0.789582833647728,0.004639271667165303
240,0.0002686156367417425,1,145.02984166145325,0.9295912981033325,0.00031370201031677425,2963.294041898671,2.3937159162887838,0.011968579581443919,0.7928136885166168,0.004652396922629123
250,0.0002558878040872514,1,160.76365900039673,0.9320524334907532,0.0002963565057143569,3145.037869994025,2.390089352062205,0.011950446760311024,0.7957747429609299,0.004664363379215501
260,0.0002445803547743708,1,150.80031538009644,0.9342918395996094,0.00027862322167493403,3353.244693615793,2.3866996020369697,0.011933498010184848,0.7984899580478668,0.004675206967674512
270,0.00023447333660442382,1,144.3910768032074,0.9363291263580322,0.00026190633070655167,3575.053431629821,2.3835025087173562,0.011917512543586781,0.8009805679321289,0.004685095857939814
280,0.00022538533085025847,1,147.9003303050995,0.9381826519966125,0.00024673884036019444,3802.3306368265094,2.3804800359066576,0.011902400179533288,0.8032665401697159,0.004694147567731761
290,0.0002171656087739393,1,158.27923440933228,0.939869225025177,0.00023321520711760968,4030.0511988105645,2.3776101091934834,0.011888050545967416,0.8053661435842514,0.004702369567780806
300,0.0002096887183142826,1,150.82729053497314,0.9414045810699463,0.0002212685940321535,4254.578401366562,2.3748763389739906,0.011874381694869953,0.8072964996099472,0.0047098346951133865
310,0.00020284891070332378,1,146.00887417793274,0.9428033828735352,0.0002143170713679865,4399.105385565501,2.372261591386632,0.011861307956933161,0.8090736269950867,0.004716664459426739
320,0.00019655931100714952,1,152.02285170555115,0.9440799951553345,0.0002097180695272982,4501.662623937357,2.369749308025348,0.01184874654012674,0.8107130527496338,0.004722915471616034
330,0.0001907457917695865,1,157.71381092071533,0.9452464580535889,0.0002050975599559024,4608.765010450755,2.3673262541997246,0.011836631270998623,0.8122280836105347,0.004728616391749938
340,0.00018534751143306494,1,148.9528992176056,0.9463143944740295,0.00020049225713592023,4719.954815175192,2.3649849977664417,0.011824924988832208,0.8136313557624817,0.004733842916621143
350,0.00018031206855084747,1,149.36110830307007,0.947295069694519,0.00019606179557740688,4831.614781986013,2.362720270801219,0.011813601354006095,0.8149351328611374,0.004738659351760361
360,0.00017559609841555357,1,146.1664960384369,0.9481982588768005,0.00019190956663805991,4940.85977831994,2.360526089600171,0.011802630448000855,0.8161501735448837,0.004743052031753905
370,0.00017116261005867273,1,165.3397421836853,0.9490329027175903,0.00018807989545166492,5045.902968196217,2.3583991508203326,0.011791995754101663,0.8172861486673355,0.004747154467414702
380,0.0001669801422394812,1,147.7709572315216,0.9498072862625122,0.00018458771228324622,5145.560744612575,2.3563350449403515,0.011781675224701757,0.818352222442627,0.004750956328157372
390,0.00016302209405694157,1,149.8277826309204,0.9505288004875183,0.00018140970496460795,5239.6799866521,2.354330708301859,0.011771653541509296,0.8193564862012863,0.0047544622153372984
400,0.0001592656917637214,1,145.85732221603394,0.9512041807174683,0.00017845214460976422,5330.304002776451,2.352383400153485,0.011761917000767426,0.8203063160181046,0.004757777962154251
410,0.00015569175593554974,1,166.37540888786316,0.9518395662307739,0.00017554644728079438,5422.152262120486,2.3504913585056784,0.011752456792528392,0.8212084025144577,0.0047608787564604425
