step,loss,top_k_dominant_space,hessian_compute_time,max_eigenvalue,min_eigenvalue,condition_number,eigenvalue_sum,eigenvalue_mean,max_gap,gap_mean
0,0.2512452304363251,32,6.982507705688477,0.5536946058273315,0.007483642548322678,73.98731329724349,20.786369278561324,0.10393184639280661,0.4853942021727562,0.005417629170224244
10,0.04906521737575531,1,6.090731859207153,1.093876600265503,0.0074895634315907955,146.05345294914764,9.863287607207894,0.049316438036039474,0.5226833820343018,0.005646926129666099
20,0.04673464223742485,1,6.06034779548645,1.09696626663208,0.007275678217411041,150.77168531271602,9.698691066820174,0.04849345533410087,0.5287430286407471,0.005657613646924346
30,0.0440831296145916,1,6.085256814956665,1.101022481918335,0.007114571053534746,154.75598931172553,9.565578830894083,0.04782789415447041,0.5180639624595642,0.005673197091991824
40,0.040477294474840164,1,6.064042568206787,1.1067684888839722,0.0069837006740272045,158.4787980676362,9.456206465605646,0.04728103232802823,0.48393315076828003,0.005694880444480077
50,0.03567058965563774,10,6.087805986404419,1.11481773853302,0.006870768032968044,162.25518503663403,9.372012267354876,0.04686006133677438,0.4346717484295368,0.0057236703359740205
60,0.030096590518951416,10,6.103271245956421,1.1253708600997925,0.006761525291949511,166.4374252122809,9.324137984775007,0.04662068992387503,0.4264136999845505,0.005758278385619633
70,0.02470250241458416,10,6.0481343269348145,1.1379297971725464,0.006606637500226498,172.24038660113172,9.32073098840192,0.0466036549420096,0.41988230496644974,0.0057979953104768354
80,0.020329007878899574,10,6.637254476547241,1.1512123346328735,0.006042334716767073,190.52442285898806,9.366314671002328,0.04683157335501164,0.4147763177752495,0.005841461349773453
90,0.01725270226597786,10,6.05942177772522,1.1636613607406616,0.005051118321716785,230.37697528042736,9.455224979668856,0.04727612489834428,0.4108388125896454,0.005888229553893325
100,0.01518772728741169,10,6.129959583282471,1.1743801832199097,0.004763379227370024,246.54349930234574,9.548803478479385,0.04774401739239693,0.40776722878217697,0.005931508910807679
110,0.013698550872504711,10,6.053696632385254,1.183066964149475,0.003935313317924738,300.62840454425566,9.639221919234842,0.04819610959617421,0.40529993921518326,0.005966051841351145
120,0.012507244944572449,10,6.099208831787109,1.1894807815551758,0.003370957914739847,352.8613562198606,9.723515536170453,0.048617577680852266,0.40325500816106796,0.005995661456677226
130,0.011492841877043247,10,6.076122522354126,1.1937131881713867,0.0030859708786010742,386.81933016572026,9.7974537180271,0.048987268590135497,0.4015047177672386,0.0060161272113691665
140,0.010603724047541618,10,6.088809013366699,1.196346402168274,0.002909382339566946,411.20288175886395,9.86581932962872,0.049329096648143604,0.39994651079177856,0.0060273129477536715
150,0.009809181094169617,10,6.084537029266357,1.1980524063110352,0.0027851760387420654,430.15320742603393,9.930839265231043,0.04965419632615522,0.39851009100675583,0.0060341226750097125
160,0.0090862438082695,10,6.060164928436279,1.1993154287338257,0.002688219305127859,446.1374957192278,9.994741649832577,0.04997370824916288,0.39716000109910965,0.006038840780256578
170,0.008418463170528412,10,6.045150518417358,1.2004176378250122,0.002604158828034997,460.961760435635,10.058343484066427,0.05029171742033214,0.39588385075330734,0.006042580303892464
180,0.007795654237270355,10,6.082546710968018,1.2015082836151123,0.0025344849564135075,474.06408176726353,10.122289561200887,0.050611447806004434,0.3946797177195549,0.006046332029673068
190,0.007212621625512838,10,6.07094407081604,1.2026594877243042,0.002472116844728589,486.4897427032187,10.186440981924534,0.05093220490962267,0.39354822784662247,0.006050145583449193
200,0.006667422596365213,10,6.355352163314819,1.2038973569869995,0.002419606549665332,497.55914123869303,10.250977464253083,0.051254887321265416,0.3924887850880623,0.006054936428135989
210,0.0061598047614097595,10,6.747596740722656,1.2052147388458252,0.002535315230488777,475.3707642948506,10.316297406796366,0.05158148703398183,0.3914986923336983,0.006058931598709023
220,0.005690079648047686,10,6.071946382522583,1.206580638885498,0.002550726057961583,473.03419162532055,10.382209467468783,0.05191104733734392,0.39057304710149765,0.006064154896757827
230,0.005258373450487852,10,6.08287239074707,1.207948923110962,0.0024155827704817057,500.0652173347294,10.447701489552855,0.05223850744776428,0.38970495760440826,0.006069608484049241
240,0.004864201880991459,10,6.08539080619812,1.2092682123184204,0.0022538078483194113,536.5445032149174,10.51213185233064,0.0525606592616532,0.3888860270380974,0.006074446282418648
250,0.004506285768002272,10,5.9887518882751465,1.210490345954895,0.002081481507048011,581.5522942942843,10.574972843984142,0.05287486421992071,0.38810714334249496,0.0060797245588037185
260,0.004182588774710894,10,6.552743196487427,1.2115768194198608,0.001916504930704832,632.180382115834,10.635634330217727,0.05317817165108863,0.3873587027192116,0.006083470586418116
270,0.003890475258231163,10,6.045736074447632,1.2125005722045898,0.0017646963242441416,687.0873790276243,10.693629806977697,0.05346814903488848,0.386631116271019,0.006086860442425177
280,0.003626954508945346,10,6.0497214794158936,1.21324622631073,0.0016260042320936918,746.1519486628382,10.748833089717664,0.053744165448588316,0.38591544330120087,0.006089395448270807
290,0.0033889261540025473,10,6.034811496734619,1.2138086557388306,0.0014987150207161903,809.8995732749702,10.801100151264109,0.054005500756320546,0.3852035105228424,0.006091546250348756
300,0.0031733892392367125,10,6.108691930770874,1.2141907215118408,0.001380880014039576,879.2876348176635,10.850283963838592,0.05425141981919296,0.3844885975122452,0.006092134135778906
310,0.0029775872826576233,10,6.033099889755249,1.214401125907898,0.0012707954738289118,955.6227976236826,10.896429622778669,0.05448214811389335,0.3837653547525406,0.006092384319838402
320,0.0027990848757326603,10,6.772162675857544,1.2144521474838257,0.001167290611192584,1040.4025662838649,10.939622511272319,0.054698112556361596,0.38302990794181824,0.006091627756226785
330,0.0026357993483543396,10,6.007932662963867,1.2143586874008179,0.0010699934791773558,1134.92157759172,10.980016527464613,0.054900082637323065,0.38228005170822144,0.006090182227450783
340,0.002485976554453373,10,6.019853830337524,1.2141362428665161,0.0009794187499210238,1239.6497851040924,11.017791687860154,0.05508895843930077,0.3815147280693054,0.006088112914499959
350,0.002348163863644004,10,6.022841453552246,1.2138011455535889,0.0008967159083113074,1353.6072398218241,11.053139536234085,0.05526569768117042,0.38073448091745377,0.006085482946921275
360,0.0022211542818695307,10,6.008253335952759,1.2133690118789673,0.0008230897365137935,1474.1637005683078,11.086275080859195,0.05543137540429598,0.37994062900543213,0.0060824969482001735
370,0.002103942446410656,10,6.4821507930755615,1.2128548622131348,0.0007591538596898317,1597.6403817648666,11.117402764852159,0.055587013824260796,0.37913550436496735,0.00607888300917125
380,0.0019956796895712614,10,6.040271520614624,1.2122728824615479,0.000704531092196703,1720.6804580926641,11.14662494143704,0.055733124707185194,0.37832190096378326,0.006075485197866329
390,0.0018956322455778718,10,6.054675817489624,1.211635947227478,0.0006579987239092588,1841.395588169208,11.174103980825748,0.055870519904128745,0.37750303745269775,0.006071602008087211
400,0.0018031543586403131,10,6.0735392570495605,1.21095609664917,0.000626753200776875,1932.109951968593,11.199974640330765,0.055999873201653824,0.37668243050575256,0.006067502245364267
410,0.0017176658147946,10,6.026800870895386,1.2102439403533936,0.0006102295010350645,1983.260295184994,11.224362498731352,0.05612181249365676,0.37586352229118347,0.006063354286602589
420,0.001638632151298225,10,5.943932056427002,1.209509253501892,0.0005957032553851604,2030.3888598357023,11.2474088401068,0.056237044200534,0.3750498741865158,0.006059029916182226
430,0.0015655587194487453,10,5.973984003067017,1.208760380744934,0.0005819160141982138,2077.207623183236,11.269226339121815,0.05634613169560907,0.3742445707321167,0.0060547191889600074
440,0.001497981371358037,10,7.103791236877441,1.2080048322677612,0.0005678096204064786,2127.48215044857,11.289916952257045,0.056449584761285226,0.37345077842473984,0.006050728577815789
450,0.0014354579616338015,10,6.088410377502441,1.2072491645812988,0.0005536411772482097,2180.5624548769106,11.309577733918559,0.056547888669592795,0.37267111986875534,0.006046684627804098
460,0.0013775788247585297,7,6.0558555126190186,1.2064992189407349,0.0005457910010591149,2210.5516884659264,11.32830700580962,0.0566415350290481,0.3786890208721161,0.006042723684495286
470,0.001323952921666205,7,6.038179874420166,1.2057596445083618,0.0005424181581474841,2222.93377608593,11.34618864004733,0.05673094320023665,0.3895016610622406,0.006039004972699331
480,0.0012742159888148308,7,6.056415319442749,1.205034852027893,0.0005394828622229397,2233.6851388801224,11.363296730734874,0.056816483653674366,0.39807602763175964,0.006035242948739778
490,0.0012280276278033853,7,6.049787521362305,1.2043282985687256,0.0005348158883862197,2251.855871751915,11.379700803081505,0.056898504015407525,0.3994240462779999,0.006031630482800665
500,0.00118507188744843,7,6.057701349258423,1.2036434412002563,0.0005236983415670693,2298.352592827731,11.395468331931625,0.05697734165965812,0.39872002601623535,0.0060281966513343836
