step,gap_index,gap,log_gap
0,1,0.053209759294986725,-1.274008705688987
0,2,0.05039244890213013,-1.2976345358923145
0,3,0.02359810471534729,-1.6271228760434349
0,4,0.018460795283317566,-1.7337495936829834
0,5,0.016594454646110535,-1.780037015510672
0,6,0.01402062177658081,-1.8532327261589256
0,7,0.013575270771980286,-1.8672514992268419
0,8,0.01234009861946106,-1.9086813694991627
0,9,0.01040416955947876,-1.982792578607468
0,10,0.00961923599243164,-2.0168594204203467
0,11,0.00935482606291771,-2.0289642830562538
0,12,0.009326547384262085,-2.030279098962142
0,13,0.008465215563774109,-2.0723619782560965
0,14,0.008139148354530334,-2.089421035439776
0,15,0.007836103439331055,-2.105899839799023
0,16,0.0078119076788425446,-2.1072428978478497
0,17,0.007239550352096558,-2.140288406961353
0,18,0.006895542144775391,-2.1614315828270367
0,19,0.006580710411071777,-2.1817272202227573
0,20,0.0060691237449646,-2.216874007474534
0,21,0.005911566317081451,-2.228297434052837
0,22,0.005095086991786957,-2.2928483965975897
0,23,0.004376298747956753,-2.3588930385575115
0,24,0.004001203924417496,-2.397809313906592
0,25,0.003912929445505142,-2.407497982844027
0,26,0.0037042610347270966,-2.4312984167128113
0,27,0.0035162847489118576,-2.4539159629856893
0,28,0.003336731344461441,-2.476678758977466
0,29,0.0033180899918079376,-2.479111839404002
0,30,0.0029362961649894714,-2.5322001421027753
0,31,0.00286686047911644,-2.542593442255557
0,32,0.0025873184204101562,-2.5871501195180278
0,33,0.002550289034843445,-2.5934105963801186
0,34,0.0020597726106643677,-2.6861807210796314
0,35,0.001231941394507885,-2.909409951787846
0,36,0.0012188814580440521,-2.914038529509346
0,37,0.0011471733450889587,-2.9403709525194293
0,38,0.0010861307382583618,-2.964117895293409
0,39,0.0010604076087474823,-2.9745271647326157
0,40,0.001038307324051857,-2.9836740825324024
0,41,0.0009839870035648346,-3.0070106376635275
0,42,0.0009754709899425507,-3.010785641795051
0,43,0.0009153764694929123,-3.0384002556630665
0,44,0.000910663977265358,-3.040641842280306
0,45,0.000908922404050827,-3.0414731915095934
0,46,0.0008802246302366257,-3.055406483277964
0,47,0.000782613642513752,-3.106452585751975
0,48,0.0007484070956707001,-3.1258621035931635
0,49,0.0006882026791572571,-3.1622836410133335
0,50,0.0006882026791572571,-3.1622836410133335
0,51,0.0006848163902759552,-3.1644258538781864
0,52,0.000678621232509613,-3.1683725563951364
