step,eigenvalue_index,eigenvalue,log_eigenvalue
0,1,0.20359757542610168,-0.6912273981689466
0,2,0.19635802507400513,-0.7069513445889486
0,3,0.18703147768974304,-0.728085294872574
0,4,0.17469137907028198,-0.7577285266975881
0,5,0.16507214307785034,-0.7823262103733626
0,6,0.15466797351837158,-0.8105996046211199
0,7,0.15211768448352814,-0.8178202939867247
0,8,0.1439785361289978,-0.8417022463458793
0,9,0.13040326535701752,-0.884711533536777
0,10,0.11380881071090698,-0.9438241149619557
0,11,0.06059905141592026,-1.2175341739864494
0,12,0.06059905141592026,-1.2175341739864494
0,13,0.06059905141592026,-1.2175341739864494
0,14,0.06059905141592026,-1.2175341739864494
0,15,0.06059905141592026,-1.2175341739864494
0,16,0.06059905141592026,-1.2175341739864494
0,17,0.06059905141592026,-1.2175341739864494
0,18,0.06059905141592026,-1.2175341739864494
0,19,0.06059905141592026,-1.2175341739864494
0,20,0.06059905141592026,-1.2175341739864494
0,21,0.06059905141592026,-1.2175341739864494
0,22,0.06059905141592026,-1.2175341739864494
0,23,0.06059905141592026,-1.2175341739864494
0,24,0.06059905141592026,-1.2175341739864494
0,25,0.06059905141592026,-1.2175341739864494
0,26,0.06059905141592026,-1.2175341739864494
0,27,0.06059905141592026,-1.2175341739864494
0,28,0.06059905141592026,-1.2175341739864494
0,29,0.06059905141592026,-1.2175341739864494
0,30,0.06059905141592026,-1.2175341739864494
0,31,0.06059905141592026,-1.2175341739864494
0,32,0.06059905141592026,-1.2175341739864494
0,33,0.057262320071458817,-1.2421310598453355
0,34,0.054326023906469345,-1.2649920795911638
0,35,0.053350552916526794,-1.2728610752582141
0,36,0.05314401537179947,-1.274545634947684
0,37,0.05255461484193802,-1.2793891423875727
0,38,0.05192861333489418,-1.2845932743439823
0,39,0.05126241594552994,-1.290200929812188
0,40,0.05082716420292854,-1.2939041201886161
0,41,0.04984317719936371,-1.3023942818349938
0,42,0.040488351136446,-1.3926699092509476
0,43,0.03717026114463806,-1.429804387699623
0,44,0.03717026114463806,-1.429804387699623
0,45,0.03717026114463806,-1.429804387699623
0,46,0.03717026114463806,-1.429804387699623
0,47,0.03717026114463806,-1.429804387699623
0,48,0.03717026114463806,-1.429804387699623
0,49,0.03717026114463806,-1.429804387699623
0,50,0.03717026114463806,-1.429804387699623
0,51,0.03717026114463806,-1.429804387699623
0,52,0.03717026114463806,-1.429804387699623
0,53,0.03717026114463806,-1.429804387699623
0,54,0.03717026114463806,-1.429804387699623
0,55,0.03717026114463806,-1.429804387699623
0,56,0.03717026114463806,-1.429804387699623
0,57,0.03717026114463806,-1.429804387699623
0,58,0.03717026114463806,-1.429804387699623
0,59,0.03717026114463806,-1.429804387699623
0,60,0.03717026114463806,-1.429804387699623
0,61,0.03717026114463806,-1.429804387699623
0,62,0.03717026114463806,-1.429804387699623
0,63,0.03717026114463806,-1.429804387699623
0,64,0.03717026114463806,-1.429804387699623
0,65,0.036482058465480804,-1.4379206649988288
0,66,0.036482058465480804,-1.4379206649988288
0,67,0.036482058465480804,-1.4379206649988288
0,68,0.036482058465480804,-1.4379206649988288
0,69,0.036482058465480804,-1.4379206649988288
0,70,0.036482058465480804,-1.4379206649988288
0,71,0.036482058465480804,-1.4379206649988288
0,72,0.036482058465480804,-1.4379206649988288
0,73,0.036482058465480804,-1.4379206649988288
0,74,0.036482058465480804,-1.4379206649988288
0,75,0.036482058465480804,-1.4379206649988288
0,76,0.036482058465480804,-1.4379206649988288
0,77,0.036482058465480804,-1.4379206649988288
0,78,0.036482058465480804,-1.4379206649988288
0,79,0.036482058465480804,-1.4379206649988288
0,80,0.036482058465480804,-1.4379206649988288
0,81,0.036482058465480804,-1.4379206649988288
0,82,0.036482058465480804,-1.4379206649988288
0,83,0.036482058465480804,-1.4379206649988288
0,84,0.036482058465480804,-1.4379206649988288
0,85,0.036482058465480804,-1.4379206649988288
0,86,0.036482058465480804,-1.4379206649988288
0,87,0.03609272092580795,-1.4425803765018363
0,88,0.03609272092580795,-1.4425803765018363
0,89,0.03609272092580795,-1.4425803765018363
0,90,0.03609272092580795,-1.4425803765018363
0,91,0.03609272092580795,-1.4425803765018363
0,92,0.03609272092580795,-1.4425803765018363
0,93,0.03609272092580795,-1.4425803765018363
0,94,0.03609272092580795,-1.4425803765018363
0,95,0.03609272092580795,-1.4425803765018363
0,96,0.03609272092580795,-1.4425803765018363
0,97,0.03609272092580795,-1.4425803765018363
0,98,0.03609272092580795,-1.4425803765018363
0,99,0.03609272092580795,-1.4425803765018363
0,100,0.03609272092580795,-1.4425803765018363
0,101,0.03609272092580795,-1.4425803765018363
0,102,0.03609272092580795,-1.4425803765018363
