step,loss,top_k_dominant_space,hessian_compute_time,max_eigenvalue,min_eigenvalue,condition_number,eigenvalue_sum,eigenvalue_mean,max_gap,gap_mean
0,0.2512452304363251,10,132.6377501487732,0.211554616689682,0.004085224121809006,51.78531468085087,7.87378400657326,0.0393689200328663,0.04982805252075195,0.0021100113523425533
10,0.059012558311223984,1,132.33392977714539,2.3558971881866455,0.0036230923142284155,650.244869261181,11.158160076243803,0.055790800381219016,1.7007793188095093,0.01201550184196094
20,0.054387934505939484,1,132.30424642562866,3.1759884357452393,0.003967104945331812,800.5808970298357,19.675194480922073,0.09837597240461037,2.380578637123108,0.016471351248328575
30,0.06242643669247627,1,132.3696849346161,3.3330061435699463,0.004033995792269707,826.2294546655062,21.796059498097748,0.10898029749048874,2.5005037784576416,0.01736509677779395
40,0.061825718730688095,1,132.56358289718628,3.3317270278930664,0.004249431658536196,784.0406189849747,21.86734562413767,0.10933672812068834,2.484217882156372,0.01735975178075023
50,0.061183538287878036,1,132.2220585346222,3.3292226791381836,0.004680709447711706,711.2645457550811,21.944724929518998,0.10972362464759498,2.46024888753891,0.01735015773156192
60,0.06045631319284439,1,132.23245549201965,3.3263890743255615,0.005247237626463175,633.9314723521805,22.04070634767413,0.11020353173837066,2.4268547892570496,0.017338604197720996
70,0.05957978963851929,1,132.34293413162231,3.323727607727051,0.00598309887573123,555.5194184085481,22.167673201765865,0.11083836600882932,2.379855155944824,0.017328277601045557
80,0.058448683470487595,1,132.40749335289001,3.321519136428833,0.006921416148543358,479.89010704519785,22.34155314974487,0.11170776574872435,2.311582922935486,0.01732222771621309
90,0.0568908154964447,1,132.21185684204102,3.3199427127838135,0.008053382858633995,412.2420070001413,22.582591084763408,0.11291295542381703,2.2080589532852173,0.017316963016637602
100,0.05465501546859741,1,132.1723816394806,3.3190741539001465,0.00918439868837595,361.3817590585289,22.9196306001395,0.11459815300069749,2.0435975790023804,0.01731306280125864
110,0.05154542997479439,1,132.29961967468262,3.3185524940490723,0.009610872715711594,345.2914831161995,23.37544068787247,0.11687720343936235,1.7811106443405151,0.017316868293564765
120,0.04790715500712395,1,132.21745586395264,3.31677508354187,0.008320843800902367,398.6104249646144,23.964513005688787,0.11982256502844393,1.4189344644546509,0.017314134318730794
130,0.04449659585952759,1,132.2758481502533,3.3127224445343018,0.008885566145181656,372.8206385960764,24.65035160817206,0.12325175804086029,1.0798089504241943,0.017288335484918208
140,0.041215963661670685,3,132.4062626361847,3.3108088970184326,0.009352907538414001,353.98713003634117,25.34161558188498,0.1267080779094249,0.8904935717582703,0.01725794402998872
150,0.03798924759030342,3,132.36089873313904,3.3098607063293457,0.00799570418894291,413.9548722808533,26.06250839587301,0.13031254197936504,1.3275453448295593,0.017241778220050036
160,0.035569701343774796,3,132.2367377281189,3.3072056770324707,0.0071044606156647205,465.511156433237,26.71699755312875,0.13358498776564376,1.6766042709350586,0.017235582401044666
170,0.034107547253370285,3,132.5287857055664,3.305896043777466,0.006334384903311729,521.8969314682921,27.11491868365556,0.1355745934182778,1.719508409500122,0.017235597156686707
180,0.03545094281435013,3,132.34786820411682,3.265605926513672,0.005493578501045704,594.4405683639659,28.598342856392264,0.14299171428196134,1.7214263677597046,0.01715166307229083
190,0.027174830436706543,3,132.37635231018066,1.6815340518951416,0.006996653508394957,240.33404682360614,21.16710798582062,0.1058355399291031,0.49965113401412964,0.009322368678986094
200,0.025102216750383377,2,132.54867434501648,1.726516604423523,0.004283334128558636,403.0777316465164,21.297503924462944,0.10648751962231472,0.6661620140075684,0.009526487382536288
210,0.024477854371070862,2,132.87196111679077,1.7705483436584473,0.0037086964584887028,477.40449062794085,21.50204388727434,0.10751021943637169,0.7632178664207458,0.009740420868620276
220,0.023970792070031166,2,132.9125952720642,1.8094089031219482,0.0038162055425345898,474.1382200079827,21.640028552617878,0.10820014276308938,0.7999237775802612,0.009930168089340441
230,0.023488469421863556,2,132.95162177085876,1.844239354133606,0.003995946142822504,461.52758025686063,21.753249671310186,0.10876624835655094,0.8182217478752136,0.010099657168029807
240,0.022982720285654068,2,132.8278830051422,1.8758878707885742,0.0041943383403122425,447.242858965194,21.869432707782835,0.10934716353891417,0.8317586183547974,0.010253176668775267
250,0.02244867943227291,2,132.2534589767456,1.9062360525131226,0.004401221871376038,433.1151912405497,21.996759712696075,0.10998379856348038,0.8417937159538269,0.010401819662365596
260,0.0220015998929739,2,132.26897168159485,1.9356361627578735,0.004566639196127653,423.8644831847508,22.232951688580215,0.11116475844290108,0.850588858127594,0.010552180045633576
270,0.02197772078216076,2,132.38185811042786,1.9529863595962524,0.004652952775359154,419.73053540082503,23.165468610357493,0.11582734305178746,0.8775843381881714,0.010707786345737986
280,0.01985742710530758,2,132.33872961997986,1.8598237037658691,0.004626417998224497,402.0007929416717,22.18686654092744,0.1109343327046372,0.7925378084182739,0.01015185542521067
290,0.01884097047150135,2,132.63251495361328,1.8116521835327148,0.004414049442857504,410.4286114112744,21.399202840868384,0.10699601420434192,0.6505954265594482,0.009851567528385204
300,0.01897941529750824,2,132.4506232738495,1.7882946729660034,0.004121388774365187,433.9058436052184,22.16827076394111,0.11084135381970554,0.7109342813491821,0.009806542604928836
310,0.01854882948100567,2,132.37276816368103,1.796817660331726,0.004037386737763882,445.04472249960844,22.524902241770178,0.11262451120885089,0.6527992486953735,0.009859570338157937
320,0.018084416165947914,2,132.31857085227966,1.8135850429534912,0.003974034916609526,456.35860806697775,22.802568373735994,0.11401284186867996,0.5879840850830078,0.009944856571673882
330,0.017698876559734344,2,132.30569887161255,1.8310412168502808,0.0038951877504587173,470.07778165112785,23.04425134928897,0.11522125674644484,0.532503604888916,0.010029106223955751
340,0.0174675565212965,2,132.29708695411682,1.8462945222854614,0.0038548093289136887,478.95871488039586,23.379698320291936,0.11689849160145968,0.4871002435684204,0.01011232915101573
