step,loss,top_k_dominant_space,hessian_compute_time,max_eigenvalue,min_eigenvalue,condition_number,eigenvalue_sum,eigenvalue_mean,max_gap,gap_mean
0,0.03951989486813545,10,141.96555852890015,0.012884443625807762,0.0001303903991356492,98.81435835167338,0.47310329900938086,0.0023655164950469043,0.0033298837952315807,0.00012878811263419718
10,0.03937455639243126,10,140.53653383255005,0.012543856166303158,0.0001290413929382339,97.20800342187344,0.4796403970976826,0.002398201985488413,0.0032901056110858917,0.00012991042254611781
20,0.039218369871377945,10,150.4605677127838,0.012458903715014458,0.00013085718092042953,95.20993519331856,0.4970104615204036,0.0024850523076020183,0.0032746074721217155,0.00013335732651398755
30,0.039040375500917435,3903,137.35021471977234,0.01269667036831379,0.0001367930817650631,92.81661180877434,0.5257868619373767,0.002628934309686883,0.0035123154520988464,0.00013973312804068882
40,0.03882574662566185,3903,140.15247774124146,0.013166552409529686,0.0001467998808948323,89.69048427881373,0.567828996834578,0.00283914498417289,0.0044304970651865005,0.0001488300447962487
50,0.038552187383174896,3903,134.72101545333862,0.013852332718670368,0.00015502884343732148,89.35326105474623,0.626390244855429,0.003131951224277145,0.005557915195822716,0.0001609965192307072
60,0.038183096796274185,3903,145.70282673835754,0.014810222201049328,0.00016390606469940394,90.35798784023387,0.7069107587449253,0.003534553793724626,0.006966432556509972,0.00017712337707280305
70,0.03765344247221947,3903,145.99570155143738,0.016139399260282516,0.0001709363714326173,94.41758430355254,0.8185169164353283,0.004092584582176642,0.00875499565154314,0.00019864965356646276
80,0.03683746978640556,3903,140.6969859600067,0.01800462231040001,0.00017919128003995866,100.47711197991933,0.9770051083905855,0.004885025541952927,0.011040089651942253,0.00022761262763197003
90,0.035467684268951416,3903,136.91673636436462,0.02067955955862999,0.00018406043818686157,112.35200656012628,1.2106114221096504,0.0060530571105482526,0.01385277509689331,0.0002665882119868001
100,0.032912399619817734,3903,139.66865038871765,0.024581285193562508,0.00019948164117522538,123.22580187702697,1.5686252107989276,0.007843126053994637,0.016504067927598953,0.00031553644996165517
110,0.027577225118875504,3903,137.2186098098755,0.029961515218019485,0.0002156117552658543,138.96049026212063,2.1105647452932317,0.01055282372646616,0.013878900557756424,0.00034894242066389573
120,0.01656266115605831,1,149.42888736724854,0.049622323364019394,0.00022870214888826013,216.97357722801283,2.6582132502808236,0.013291066251404117,0.014273840934038162,0.00037822202373831714
130,0.00497007742524147,1,134.68791270256042,0.18338902294635773,0.00031971363932825625,573.6040017925811,2.492071313317865,0.012460356566589326,0.1292078197002411,0.0009936662819166032
140,0.0015215848106890917,1,141.50911045074463,0.2558252215385437,0.0003970311663579196,644.3454398940557,2.224107055692002,0.011120535278460011,0.18851930648088455,0.001322616935144651
150,0.0005350133287720382,1,137.87446308135986,0.26858437061309814,0.0002767431433312595,970.5186093503486,2.058783981745364,0.010293919908726822,0.19882793724536896,0.001367676138243041
