step,gap_001,gap_002,gap_003,gap_004,gap_005,gap_006,gap_007,gap_008,gap_009,gap_010,gap_011,gap_012,gap_013,gap_014,gap_015,gap_016,gap_017,gap_018,gap_019,gap_020,gap_021,gap_022,gap_023,gap_024,gap_025,gap_026,gap_027,gap_028,gap_029,gap_030,gap_031,gap_032,gap_033,gap_034,gap_035,gap_036,gap_037,gap_038,gap_039,gap_040,gap_041,gap_042,gap_043,gap_044,gap_045,gap_046,gap_047,gap_048,gap_049,gap_050,gap_051,gap_052,gap_053,gap_054,gap_055,gap_056,gap_057,gap_058,gap_059,gap_060,gap_061,gap_062,gap_063,gap_064,gap_065,gap_066,gap_067,gap_068,gap_069,gap_070,gap_071,gap_072,gap_073,gap_074,gap_075,gap_076,gap_077,gap_078,gap_079,gap_080,gap_081,gap_082,gap_083,gap_084,gap_085,gap_086,gap_087,gap_088,gap_089,gap_090,gap_091,gap_092,gap_093,gap_094,gap_095,gap_096,gap_097,gap_098,gap_099,gap_100,gap_101,gap_102,gap_103,gap_104,gap_105,gap_106,gap_107,gap_108,gap_109,gap_110,gap_111,gap_112,gap_113,gap_114,gap_115,gap_116,gap_117,gap_118,gap_119,gap_120,gap_121,gap_122,gap_123,gap_124,gap_125,gap_126,gap_127,gap_128,gap_129,gap_130,gap_131,gap_132,gap_133,gap_134,gap_135,gap_136,gap_137,gap_138,gap_139,gap_140,gap_141,gap_142,gap_143,gap_144,gap_145,gap_146,gap_147,gap_148,gap_149,gap_150,gap_151,gap_152,gap_153,gap_154,gap_155,gap_156,gap_157,gap_158,gap_159,gap_160,gap_161,gap_162,gap_163,gap_164,gap_165,gap_166,gap_167,gap_168,gap_169,gap_170,gap_171,gap_172,gap_173,gap_174,gap_175,gap_176,gap_177,gap_178,gap_179,gap_180,gap_181,gap_182,gap_183,gap_184,gap_185,gap_186,gap_187,gap_188,gap_189,gap_190,gap_191,gap_192,gap_193,gap_194,gap_195,gap_196,gap_197,gap_198,gap_199,gap_200
0,0.0033298837952315807,0.002449930179864168,0.0015832707285881042,0.0014626840129494667,0.001332706306129694,0.001208847388625145,0.0011470784666016698,0.0008268151432275772,0.0007340125739574432,0.0006767278537154198,0.0006565805524587631,0.0005982909351587296,0.0005016180220991373,0.0004991702735424042,0.0004777638241648674,0.0004744159523397684,0.000439714640378952,0.00043692998588085175,0.00039229821413755417,0.00038422737270593643,0.00038061942905187607,0.0003696214407682419,0.00032855477184057236,0.00030999816954135895,0.0002851120661944151,0.000265828100964427,0.0002514636144042015,0.0002499542897567153,0.00023171119391918182,0.0001844232901930809,0.00018307100981473923,0.00017794128507375717,0.00017794128507375717,0.00017697922885417938,0.00010417553130537271,7.015501614660025e-05,7.001380436122417e-05,5.578435957431793e-05,5.313870497047901e-05,5.0908245611935854e-05,5.053635686635971e-05,4.8668007366359234e-05,4.783330950886011e-05,4.759657895192504e-05,4.563387483358383e-05,4.5353081077337265e-05,4.430452827364206e-05,4.4212210923433304e-05,4.411919508129358e-05,4.291336517781019e-05,4.2737461626529694e-05,3.738631494343281e-05,3.70474299415946e-05,3.660563379526138e-05,3.611674765124917e-05,3.53596406057477e-05,3.35426302626729e-05,3.353113424964249e-05,3.2316893339157104e-05,3.152381395921111e-05,3.148429095745087e-05,3.1402858439832926e-05,2.979906275868416e-05,2.84416601061821e-05,2.8358292183838785e-05,2.8303591534495354e-05,2.7910107746720314e-05,2.7792993932962418e-05,2.537335967645049e-05,2.4329288862645626e-05,2.4129170924425125e-05,2.3941625840961933e-05,2.3701810277998447e-05,2.3491214960813522e-05,2.3205531761050224e-05,2.2996566258370876e-05,2.2625084966421127e-05,2.1825777366757393e-05,2.1269312128424644e-05,2.1242653019726276e-05,2.1031824871897697e-05,2.0073552150279284e-05,1.8403399735689163e-05,1.7731072148308158e-05,1.713994424790144e-05,1.6956430044956505e-05,1.6581601812504232e-05,1.6341102309525013e-05,1.6083940863609314e-05,1.606188016012311e-05,1.575911301188171e-05,1.573236659169197e-05,1.523963874205947e-05,1.5182187780737877e-05,1.4959834516048431e-05,1.4795688912272453e-05,1.4522578567266464e-05,1.4504214050248265e-05,1.4478893717750907e-05,1.4386081602424383e-05,1.4225079212337732e-05,1.4097313396632671e-05,1.4070305041968822e-05,1.3957818737253547e-05,1.364111085422337e-05,1.3514887541532516e-05,1.3501441571861506e-05,1.330208033323288e-05,1.3265176676213741e-05,1.3080076314508915e-05,1.2131873518228531e-05,1.2043281458318233e-05,1.1684023775160313e-05,1.1547410394996405e-05,1.1270982213318348e-05,1.122721005231142e-05,1.0945193935185671e-05,1.0361109161749482e-05,1.0026822565123439e-05,9.947456419467926e-06,9.81046468950808e-06,9.667448466643691e-06,9.569950634613633e-06,9.077717550098896e-06,8.189381333068013e-06,7.874376024119556e-06,6.903064786456525e-06,6.863556336611509e-06,6.671994924545288e-06,6.624381057918072e-06,6.606627721339464e-06,6.594229489564896e-06,6.156173185445368e-06,6.156056770123541e-06,5.864203558303416e-06,5.731621058657765e-06,5.4912816267460585e-06,5.297129973769188e-06,5.204987246543169e-06,5.06063224747777e-06,4.2513711377978325e-06,4.050423740409315e-06,3.948671292164363e-06,3.8107536965981126e-06,3.5663688322529197e-06,3.347653546370566e-06,3.321894837426953e-06,3.2655952963978052e-06,3.0293595045804977e-06,2.868007868528366e-06,2.8679787646979094e-06,2.8385038604028523e-06,2.7843634597957134e-06,2.773711457848549e-06,2.7079368010163307e-06,2.600369043648243e-06,2.476308509358205e-06,2.470667823217809e-06,2.4331093300133944e-06,2.362212399020791e-06,2.298761046404252e-06,2.2675158106721938e-06,2.2489530238090083e-06,2.1332671167328954e-06,2.0850857254117727e-06,2.026863512583077e-06,1.9100896224672564e-06,1.8929113139165565e-06,1.7785641830414534e-06,1.7675702110864222e-06,1.7586171452421695e-06,1.7124602891271934e-06,1.6858175513334572e-06,1.6833905647217762e-06,1.668651748332195e-06,1.6142148524522781e-06,1.6064877854660153e-06,1.5878977137617767e-06,1.5833356883376837e-06,1.5323639672715217e-06,1.5251716831699014e-06,1.519525540061295e-06,1.4948745956644416e-06,1.4459255908150226e-06,1.4122051652520895e-06,1.3869581607650616e-06,1.338165020570159e-06,1.3301396393217146e-06,1.3295284588821232e-06,1.3153839972801507e-06,1.302665623370558e-06,1.2838124803238316e-06,1.2734853953588754e-06,1.2663804227486253e-06,1.2428354239091277e-06,1.2330583558650687e-06,1.2038217391818762e-06,1.2008313206024468e-06,1.1792108125519007e-06,1.1756683306884952e-06
10,0.0032901056110858917,0.002531556412577629,0.002118055708706379,0.0013845628127455711,0.001361514674499631,0.0011699021415552124,0.0011222788598388433,0.000850181095302105,0.0006663091480731964,0.0006442656740546227,0.0005900608375668526,0.000481422059237957,0.0004769223742187023,0.00047338567674160004,0.00046297814697027206,0.00045214779675006866,0.0004270169883966446,0.00040864478796720505,0.0003957711160182953,0.0003811977803707123,0.0003681369125843048,0.00036760512739419937,0.00034583662636578083,0.00031635817140340805,0.00031235720962285995,0.00027536414563655853,0.00025776843540370464,0.000256067025475204,0.00023305602371692657,0.00022562406957149506,0.0002182554453611374,0.00021672644652426243,0.0001614801585674286,0.00010368158109486103,9.535788558423519e-05,8.528283797204494e-05,8.287699893116951e-05,7.860315963625908e-05,6.661820225417614e-05,5.1184732001274824e-05,5.0691887736320496e-05,4.972866736352444e-05,4.7087029088288546e-05,4.4790562242269516e-05,4.374550189822912e-05,4.373642150312662e-05,4.229589831084013e-05,4.195026122033596e-05,4.086736589670181e-05,3.948016092181206e-05,3.891531378030777e-05,3.775235381908715e-05,3.7235324271023273e-05,3.6786776036024094e-05,3.610830754041672e-05,3.6013429053127766e-05,3.580498741939664e-05,3.472191747277975e-05,3.405491588637233e-05,3.303447738289833e-05,3.0008493922650814e-05,2.998963464051485e-05,2.9965885914862156e-05,2.8319773264229298e-05,2.7983798645436764e-05,2.787262201309204e-05,2.7504051104187965e-05,2.7059228159487247e-05,2.6246998459100723e-05,2.6106834411621094e-05,2.5755201932042837e-05,2.491474151611328e-05,2.4450477212667465e-05,2.4419394321739674e-05,2.4093547835946083e-05,2.31412413995713e-05,2.2833351977169514e-05,2.2763735614717007e-05,2.2513093426823616e-05,2.2457679733633995e-05,2.147490158677101e-05,2.147490158677101e-05,2.1387124434113503e-05,1.9824481569230556e-05,1.927104312926531e-05,1.8625578377395868e-05,1.8415506929159164e-05,1.8164515495300293e-05,1.8078135326504707e-05,1.6473844880238175e-05,1.5782832633703947e-05,1.5705591067671776e-05,1.5675032045692205e-05,1.5396391972899437e-05,1.5382771380245686e-05,1.4959368854761124e-05,1.436739694327116e-05,1.4304881915450096e-05,1.4176956028677523e-05,1.3875687727704644e-05,1.3217912055552006e-05,1.3047072570770979e-05,1.2979988241568208e-05,1.293059904128313e-05,1.264689490199089e-05,1.2456264812499285e-05,1.2416159734129906e-05,1.2415810488164425e-05,1.1917552910745144e-05,1.1593627277761698e-05,1.1545082088559866e-05,1.1437747161835432e-05,1.1421507224440575e-05,1.1089752661064267e-05,1.0728894267231226e-05,1.0561139788478613e-05,1.03557831607759e-05,1.0251475032418966e-05,9.556999430060387e-06,9.111769031733274e-06,8.915303624235094e-06,7.698836270719767e-06,7.541995728388429e-06,7.474853191524744e-06,7.332128006964922e-06,7.155467756092548e-06,7.149952580220997e-06,7.1292161010205746e-06,7.111753802746534e-06,7.041424396447837e-06,7.002061465755105e-06,6.7630462581291795e-06,6.668080459348857e-06,6.57806231174618e-06,6.5522181103006005e-06,6.531481631100178e-06,6.472138920798898e-06,6.2552717281505466e-06,5.92885771766305e-06,5.214184056967497e-06,4.9415393732488155e-06,4.927684130962007e-06,4.864099537371658e-06,4.814588464796543e-06,4.7631183406338096e-06,4.2821338865906e-06,4.09434869652614e-06,4.027606337331235e-06,4.012705176137388e-06,3.649212885648012e-06,3.275521521572955e-06,3.11765143123921e-06,3.0090741347521544e-06,2.970948116853833e-06,2.8855138225480914e-06,2.8009890229441226e-06,2.6780617190524936e-06,2.5161425583064556e-06,2.5029694370459765e-06,2.293352736160159e-06,2.2236708900891244e-06,2.1782470867037773e-06,2.164466422982514e-06,2.1623654902214184e-06,2.1218002075329423e-06,2.1150190150365233e-06,2.064072759822011e-06,1.9364488252904266e-06,1.897511538118124e-06,1.8701102817431092e-06,1.860462361946702e-06,1.8417267710901797e-06,1.8225691746920347e-06,1.8054233805742115e-06,1.7691636458039284e-06,1.7614634089084852e-06,1.7574102457729168e-06,1.731687007122673e-06,1.6680039607308572e-06,1.6639023669995368e-06,1.6410922398790717e-06,1.606036676093936e-06,1.566651917528361e-06,1.5461992006748915e-06,1.540129233035259e-06,1.535074261482805e-06,1.5295881894417107e-06,1.5114419511519372e-06,1.5053301467560232e-06,1.4753131836187094e-06,1.4327961253002286e-06,1.3616154319606721e-06,1.3564058463089168e-06,1.3392395885603037e-06,1.329994120169431e-06,1.2710661394521594e-06,1.2577438610605896e-06,1.2417622201610357e-06,1.2308883015066385e-06,1.2258024071343243e-06
20,0.0032746074721217155,0.0027531059458851814,0.0026279636658728123,0.0013736162800341845,0.0013210535980761051,0.0012381027481751516,0.0010209777392446995,0.000878484919667244,0.0006554815918207169,0.0006334669888019562,0.0005836198106408119,0.000497183995321393,0.0004646042361855507,0.0004440629854798317,0.00043501704931259155,0.0004197640810161829,0.0004181899130344391,0.00041704787872731686,0.00041603390127420425,0.00040636141784489155,0.00038949958980083466,0.00036491919308900833,0.0003234380856156349,0.00030768965370953083,0.0002991706132888794,0.00029642973095178604,0.00027397682424634695,0.00026865059044212103,0.00024248845875263214,0.00020718108862638474,0.00019692815840244293,0.00018995115533471107,0.000189152080565691,0.0001512710005044937,0.00011755898594856262,0.00011755898594856262,0.00010281347203999758,6.680656224489212e-05,6.439676508307457e-05,5.4163625463843346e-05,4.988600267097354e-05,4.687276668846607e-05,4.676566459238529e-05,4.60171140730381e-05,4.5949011109769344e-05,4.5828986912965775e-05,4.1778257582336664e-05,4.1477615013718605e-05,3.9892736822366714e-05,3.9613223634660244e-05,3.94885428249836e-05,3.870273940265179e-05,3.821228165179491e-05,3.8065481930971146e-05,3.696762723848224e-05,3.4210504963994026e-05,3.4045937354676425e-05,3.197486512362957e-05,3.154459409415722e-05,3.0482420697808266e-05,2.9807444661855698e-05,2.977997064590454e-05,2.8898066375404596e-05,2.8760754503309727e-05,2.840324304997921e-05,2.8131762519478798e-05,2.646062057465315e-05,2.6064924895763397e-05,2.5036162696778774e-05,2.5027780793607235e-05,2.4729932192713022e-05,2.4285167455673218e-05,2.3662112653255463e-05,2.285139635205269e-05,2.2487947717308998e-05,2.1894811652600765e-05,2.142856828868389e-05,2.142856828868389e-05,2.1352258045226336e-05,2.1018669940531254e-05,2.098217373713851e-05,2.0626932382583618e-05,2.011109609156847e-05,1.988094300031662e-05,1.9853119738399982e-05,1.945404801517725e-05,1.93021260201931e-05,1.9143131794407964e-05,1.889135455712676e-05,1.7904676496982574e-05,1.718974090181291e-05,1.5935278497636318e-05,1.5895231626927853e-05,1.5833298675715923e-05,1.5608122339472175e-05,1.540599623695016e-05,1.5348807210102677e-05,1.5259080100804567e-05,1.5220372006297112e-05,1.4677643775939941e-05,1.467007678002119e-05,1.4473684132099152e-05,1.4457647921517491e-05,1.3881479389965534e-05,1.3815471902489662e-05,1.3763929018750787e-05,1.3067154213786125e-05,1.2571632396429777e-05,1.2479082215577364e-05,1.2449250789359212e-05,1.2093049008399248e-05,1.1904834536835551e-05,1.1841271771118045e-05,1.1232885299250484e-05,1.1157302651554346e-05,1.082367089111358e-05,1.0588351869955659e-05,1.0328367352485657e-05,9.897747077047825e-06,9.721246897242963e-06,9.603376383893192e-06,9.084120392799377e-06,8.378992788493633e-06,8.367554983124137e-06,8.344592060893774e-06,8.200702723115683e-06,7.835245924070477e-06,7.66111770644784e-06,7.645227015018463e-06,6.707385182380676e-06,6.525093340314925e-06,6.105867214500904e-06,5.949856131337583e-06,5.923444405198097e-06,5.881694960407913e-06,5.8364239521324635e-06,5.8282166719436646e-06,5.579044227488339e-06,5.454814527183771e-06,5.081674316897988e-06,5.08023367729038e-06,5.009831511415541e-06,4.4118642108514905e-06,4.2566098272800446e-06,3.9668811950832605e-06,3.9652950363233685e-06,3.287388608441688e-06,3.1726958695799112e-06,3.0739320209249854e-06,2.8205104172229767e-06,2.6651359803508967e-06,2.590808435343206e-06,2.5716362870298326e-06,2.5628178264014423e-06,2.544606104493141e-06,2.502310962881893e-06,2.5015306164277717e-06,2.454238710924983e-06,2.4394685169681907e-06,2.383661922067404e-06,2.367843990214169e-06,2.262881025671959e-06,2.1052765077911317e-06,2.06434924621135e-06,2.040746039710939e-06,1.9917715690098703e-06,1.9542019344953587e-06,1.93508094525896e-06,1.932581653818488e-06,1.8750213257590076e-06,1.8356950022280216e-06,1.7969214241020381e-06,1.7936836229637265e-06,1.7665170162217692e-06,1.7381462384946644e-06,1.7243728507310152e-06,1.6975427570287138e-06,1.6922422219067812e-06,1.675496605457738e-06,1.6546255210414529e-06,1.639637048356235e-06,1.57668546307832e-06,1.551969035062939e-06,1.5439800336025655e-06,1.526583218947053e-06,1.517619239166379e-06,1.5136520232772455e-06,1.46907041198574e-06,1.46653110277839e-06,1.4539036783389747e-06,1.4531888155033812e-06,1.4486415693632654e-06,1.4481847756542265e-06,1.4392412595043425e-06,1.4329116311273538e-06,1.4260185707826167e-06,1.4187753549776971e-06,1.414489815942943e-06,1.382567461405415e-06,1.3620665413327515e-06
30,0.0035123154520988464,0.0032831174321472645,0.002742926124483347,0.001367849763482809,0.001356264721835032,0.0012708762660622597,0.0009090099483728409,0.0009084697812795639,0.0006469758227467537,0.0006244294345378876,0.000578906387090683,0.0005128774791955948,0.0004772208631038666,0.00047661736607551575,0.0004697756376117468,0.0004636715166270733,0.00043947435915470123,0.0004263552837073803,0.000410350039601326,0.00040103401988744736,0.0003620041534304619,0.00036114524118602276,0.00033175433054566383,0.0003309957683086395,0.0003240695223212242,0.00030522746965289116,0.00030009588226675987,0.00029123760759830475,0.0002906733425334096,0.00028867926448583603,0.00021695950999855995,0.00020549912005662918,0.0001980997622013092,0.00015846057794988155,0.00010119692888110876,9.694136679172516e-05,7.299520075321198e-05,7.299520075321198e-05,6.321212276816368e-05,5.627569044008851e-05,5.2810064516961575e-05,5.077477544546127e-05,5.05505595356226e-05,5.041062831878662e-05,4.811165854334831e-05,4.506646655499935e-05,4.3935258872807026e-05,4.2603700421750546e-05,4.221510607749224e-05,4.108878783881664e-05,3.907596692442894e-05,3.9028702303767204e-05,3.9028702303767204e-05,3.783940337598324e-05,3.783323336392641e-05,3.7622638046741486e-05,3.58393881469965e-05,3.2429699786007404e-05,3.185891546308994e-05,3.07643786072731e-05,2.9816990718245506e-05,2.963910810649395e-05,2.961629070341587e-05,2.9190443456172943e-05,2.87321163341403e-05,2.8413720428943634e-05,2.7882633730769157e-05,2.7735717594623566e-05,2.7486123144626617e-05,2.7467613108456135e-05,2.7303773094899952e-05,2.699112519621849e-05,2.6432680897414684e-05,2.6369700208306313e-05,2.6336812879890203e-05,2.490432234480977e-05,2.487224992364645e-05,2.4412525817751884e-05,2.403778489679098e-05,2.3681262973695993e-05,2.2712512873113155e-05,2.1941435988992453e-05,2.1424610167741776e-05,2.119084820151329e-05,1.890026032924652e-05,1.887773396447301e-05,1.8541497411206365e-05,1.806207001209259e-05,1.7335929442197084e-05,1.7168204067274928e-05,1.715589314699173e-05,1.7013895558193326e-05,1.653307117521763e-05,1.639244146645069e-05,1.5911879017949104e-05,1.554132904857397e-05,1.5510973753407598e-05,1.5084166079759598e-05,1.4873192412778735e-05,1.4810342690907419e-05,1.4776305761188269e-05,1.4510005712509155e-05,1.4334655134007335e-05,1.4088582247495651e-05,1.3686541933566332e-05,1.3226672308519483e-05,1.231551868841052e-05,1.2029719073325396e-05,1.1487165465950966e-05,1.146289287135005e-05,1.1105294106528163e-05,1.1031399480998516e-05,1.0935415048152208e-05,1.0613934136927128e-05,1.0596791980788112e-05,1.0576346539892256e-05,1.0539224604144692e-05,1.0315940016880631e-05,1.0169576853513718e-05,9.486189810559154e-06,9.22710751183331e-06,8.830887963995337e-06,8.744755177758634e-06,8.719449397176504e-06,8.657181751914322e-06,8.625225746072829e-06,8.312170393764973e-06,7.519731298089027e-06,7.4516283348202705e-06,7.319264113903046e-06,7.111113518476486e-06,6.817732355557382e-06,6.460119038820267e-06,6.383983418345451e-06,6.3190964283421636e-06,6.111411494202912e-06,5.869631422683597e-06,5.596666596829891e-06,5.435838829725981e-06,5.416804924607277e-06,5.093606887385249e-06,4.883739165961742e-06,4.772329702973366e-06,4.7030189307406545e-06,3.979526809416711e-06,3.927794750779867e-06,3.433794972806936e-06,3.4088079701177776e-06,3.3534597605466843e-06,3.294662747066468e-06,3.1604431569576263e-06,2.9169314075261354e-06,2.7969799702987075e-06,2.7819605747936293e-06,2.471750121912919e-06,2.380766090936959e-06,2.3649190552532673e-06,2.349246642552316e-06,2.3276616047951393e-06,2.3134289222070947e-06,2.131826477125287e-06,2.0951847545802593e-06,2.085100277327001e-06,2.0542881884466624e-06,2.049666363745928e-06,2.0463121472857893e-06,1.9307626644149423e-06,1.9181097741238773e-06,1.8806240404956043e-06,1.8349091988056898e-06,1.8170539988204837e-06,1.8048303900286555e-06,1.797474396880716e-06,1.7580928215465974e-06,1.7306770132563543e-06,1.666634716457338e-06,1.657685061218217e-06,1.64812445291318e-06,1.6336198314093053e-06,1.6199046513065696e-06,1.6052708815550432e-06,1.582156983204186e-06,1.5596742741763592e-06,1.526939740870148e-06,1.5261612134054303e-06,1.5210825949907303e-06,1.4389152056537569e-06,1.419719183104462e-06,1.4149964044918306e-06,1.3972421584185213e-06,1.3818353181704879e-06,1.3644566934090108e-06,1.3629323802888393e-06,1.3577046047430485e-06,1.3539729479816742e-06,1.3361714081838727e-06,1.3102180673740804e-06,1.2904274626635015e-06,1.2843956938013434e-06,1.2685741239693016e-06
40,0.0044304970651865005,0.003316418267786503,0.0028814738616347313,0.0015338400844484568,0.0013446495868265629,0.0012332620099186897,0.0009331339970231056,0.0007888348773121834,0.0006436910480260849,0.0006173877045512199,0.0005800984799861908,0.0005776211619377136,0.0005159932188689709,0.0004952726885676384,0.0004903106018900871,0.0004683057777583599,0.0004655055236071348,0.00046191737055778503,0.0004329464863985777,0.00040347129106521606,0.00038964301347732544,0.00035921577364206314,0.00034681311808526516,0.00033895671367645264,0.00032358989119529724,0.0003176052123308182,0.0003160450141876936,0.0003155553713440895,0.00028067268431186676,0.0002711075358092785,0.00024698185734450817,0.0002152109518647194,0.00019074883311986923,0.00018211000133305788,0.000134193804115057,0.00010026572272181511,8.237059228122234e-05,8.237059228122234e-05,6.744451820850372e-05,6.281724199652672e-05,6.123818457126617e-05,5.887635052204132e-05,5.660171154886484e-05,5.5445823818445206e-05,5.538482218980789e-05,5.497405072674155e-05,5.459063686430454e-05,5.43458154425025e-05,4.983937833458185e-05,4.9040187150239944e-05,4.878058098256588e-05,4.878058098256588e-05,4.7814566642045975e-05,4.7133537009358406e-05,4.179961979389191e-05,3.949098754674196e-05,3.915256820619106e-05,3.743148408830166e-05,3.682402893900871e-05,3.668700810521841e-05,3.667594864964485e-05,3.530457615852356e-05,3.439979627728462e-05,3.276858478784561e-05,3.273435868322849e-05,3.2642390578985214e-05,3.208033740520477e-05,3.194913733750582e-05,3.177073085680604e-05,3.161374479532242e-05,3.154296427965164e-05,3.09087336063385e-05,3.0427472665905952e-05,2.8912792913615704e-05,2.8499518521130085e-05,2.8364185709506273e-05,2.814724575728178e-05,2.8037582524120808e-05,2.5846995413303375e-05,2.5488436222076416e-05,2.3859785869717598e-05,2.385699190199375e-05,2.297578612342477e-05,2.246780786663294e-05,2.0875711925327778e-05,2.003589179366827e-05,1.959974179044366e-05,1.947535201907158e-05,1.921417424455285e-05,1.894810702651739e-05,1.8687918782234192e-05,1.8350547179579735e-05,1.782085746526718e-05,1.7736107110977173e-05,1.761040766723454e-05,1.7379759810864925e-05,1.7239945009350777e-05,1.7201295122504234e-05,1.714957761578262e-05,1.6404082998633385e-05,1.5260069631040096e-05,1.4858611393719912e-05,1.4772493159398437e-05,1.4324206858873367e-05,1.4213670510798693e-05,1.388588862027973e-05,1.3863260392099619e-05,1.361919566988945e-05,1.2945325579494238e-05,1.238074037246406e-05,1.1970289051532745e-05,1.1951866326853633e-05,1.1805968824774027e-05,1.1627213098108768e-05,1.1574855307117105e-05,1.1554453521966934e-05,1.10823311842978e-05,1.0808347724378109e-05,1.0689676855690777e-05,1.0651798220351338e-05,9.962997864931822e-06,9.819515980780125e-06,9.328621672466397e-06,9.02038300409913e-06,8.897317457012832e-06,8.467293810099363e-06,8.40646680444479e-06,8.386705303564668e-06,7.88387842476368e-06,7.838418241590261e-06,7.081660442054272e-06,7.045367965474725e-06,6.575137376785278e-06,6.275047780945897e-06,6.240210495889187e-06,6.1292084865272045e-06,6.054542609490454e-06,5.572408554144204e-06,5.462468834593892e-06,5.32179547008127e-06,5.2694231271743774e-06,5.095498636364937e-06,5.031470209360123e-06,4.900910425931215e-06,4.413581336848438e-06,4.333705874159932e-06,4.191853804513812e-06,4.028464900329709e-06,3.832494257949293e-06,3.7662830436602235e-06,3.7357822293415666e-06,3.5825360100716352e-06,3.519293386489153e-06,3.0526352929882705e-06,2.9821530915796757e-06,2.8680660761892796e-06,2.8224021662026644e-06,2.7608475647866726e-06,2.717788447625935e-06,2.5985646061599255e-06,2.56065686699003e-06,2.313463483005762e-06,2.3047289232636103e-06,2.286057906530914e-06,2.23338975047227e-06,2.219494490418583e-06,2.219351699750405e-06,2.179049261030741e-06,2.113498339895159e-06,2.052562194876373e-06,1.9828021322609857e-06,1.8984570715474547e-06,1.8969076336361468e-06,1.854737661229277e-06,1.8397040548734367e-06,1.8120308595825918e-06,1.7800266505219042e-06,1.763750333338976e-06,1.6838821466080844e-06,1.6575431800447404e-06,1.643362338654697e-06,1.6368940123356879e-06,1.5911555237835273e-06,1.539992808829993e-06,1.5089326552697457e-06,1.4791376088396646e-06,1.4755278243683279e-06,1.4738543541170657e-06,1.4643956092186272e-06,1.4255401765694842e-06,1.4214965631254017e-06,1.4044548422020853e-06,1.359308953396976e-06,1.3572716852650046e-06,1.3287171896081418e-06,1.3235185178928077e-06,1.312379026785493e-06,1.3118406059220433e-06,1.3061035133432597e-06,1.292664819629863e-06
