step,gap_index,gap,log_gap
0,1,0.0033298837952315807,-2.477570922040309
0,2,0.002449930179864168,-2.610846292342321
0,3,0.0015832707285881042,-2.8004448173682257
0,4,0.0014626840129494667,-2.8348494853952264
0,5,0.001332706306129694,-2.8752655472707045
0,6,0.001208847388625145,-2.9176285233422568
0,7,0.0011470784666016698,-2.9404068729038393
0,8,0.0008268151432275772,-3.0825915778116233
0,9,0.0007340125739574432,-3.1342965003651826
0,10,0.0006767278537154198,-3.1695859478464303
0,11,0.0006565805524587631,-3.1827119849708683
0,12,0.0005982909351587296,-3.223087577202023
0,13,0.0005016180220991373,-3.2996268685936
0,14,0.0004991702735424042,-3.3017512855469873
0,15,0.0004777638241648674,-3.320786737717935
0,16,0.0004744159523397684,-3.323840716151687
0,17,0.000439714640378952,-3.356829074225776
0,18,0.00043692998588085175,-3.359588149257669
0,19,0.00039229821413755417,-3.4063836689083713
0,20,0.00038422737270593643,-3.415411698840063
0,21,0.00038061942905187607,-3.419509046541237
0,22,0.0003696214407682419,-3.4322428444398665
0,23,0.00032855477184057236,-3.4833922208521613
0,24,0.00030999816954135895,-3.5086408705542245
0,25,0.0002851120661944151,-3.5449844025756194
0,26,0.000265828100964427,-3.5753991112461447
0,27,0.0002514636144042015,-3.5995248464198344
0,28,0.0002499542897567153,-3.602139405413958
0,29,0.00023171119391918182,-3.6350529850278854
0,30,0.0001844232901930809,-3.734184234238851
0,31,0.00018307100981473923,-3.7373804228982017
0,32,0.00017794128507375717,-3.7497232773261087
0,33,0.00017794128507375717,-3.7497232773261087
0,34,0.00017697922885417938,-3.752077701566748
0,35,0.00010417553130537271,-3.98223427592081
0,36,7.015501614660025e-05,-4.153941271080308
0,37,7.001380436122417e-05,-4.154816323316521
0,38,5.578435957431793e-05,-4.253487548422692
0,39,5.313870497047901e-05,-4.274589033874333
0,40,5.0908245611935854e-05,-4.293211869259731
0,41,5.053635686635971e-05,-4.296396069299069
0,42,4.8668007366359234e-05,-4.3127564348847125
0,43,4.783330950886011e-05,-4.320269569959891
0,44,4.759657895192504e-05,-4.3224242614747705
0,45,4.563387483358383e-05,-4.340712653134056
0,46,4.5353081077337265e-05,-4.34339320365498
0,47,4.430452827364206e-05,-4.353551883173079
0,48,4.4212210923433304e-05,-4.354457766753515
0,49,4.411919508129358e-05,-4.355372419507944
0,50,4.291336517781019e-05,-4.367407427652156
0,51,4.2737461626529694e-05,-4.369191276143144
0,52,3.738631494343281e-05,-4.427287339836509
0,53,3.70474299415946e-05,-4.431241914564491
0,54,3.660563379526138e-05,-4.436452069307703
0,55,3.611674765124917e-05,-4.442291365244226
0,56,3.53596406057477e-05,-4.451492157791708
0,57,3.35426302626729e-05,-4.4744028849685655
0,58,3.353113424964249e-05,-4.474551755547344
0,59,3.2316893339157104e-05,-4.490570395128562
0,60,3.152381395921111e-05,-4.501361244188968
0,61,3.148429095745087e-05,-4.501906082788595
0,62,3.1402858439832926e-05,-4.503030818546363
0,63,2.979906275868416e-05,-4.525797395156387
0,64,2.84416601061821e-05,-4.546045057945344
0,65,2.8358292183838785e-05,-4.547319927137347
0,66,2.8303591534495354e-05,-4.548158451944059
0,67,2.7910107746720314e-05,-4.554238486918186
0,68,2.7792993932962418e-05,-4.556064667381348
0,69,2.537335967645049e-05,-4.59562202421144
0,70,2.4329288862645626e-05,-4.613870585172862
0,71,2.4129170924425125e-05,-4.617457600143972
0,72,2.3941625840961933e-05,-4.620846360622057
0,73,2.3701810277998447e-05,-4.625218482524874
0,74,2.3491214960813522e-05,-4.629094521020104
0,75,2.3205531761050224e-05,-4.634408475155154
0,76,2.2996566258370876e-05,-4.638337005998491
0,77,2.2625084966421127e-05,-4.6454097811668005
0,78,2.1825777366757393e-05,-4.661030279119261
0,79,2.1269312128424644e-05,-4.672246555403342
0,80,2.1242653019726276e-05,-4.67279124465859
0,81,2.1031824871897697e-05,-4.677123043176185
0,82,2.0073552150279284e-05,-4.697375769377817
0,83,1.8403399735689163e-05,-4.735101940574016
0,84,1.7731072148308158e-05,-4.751265003033255
0,85,1.713994424790144e-05,-4.7659905950655705
0,86,1.6956430044956505e-05,-4.770665577490512
0,87,1.6581601812504232e-05,-4.7803735181325715
0,88,1.6341102309525013e-05,-4.7867186509371935
0,89,1.6083940863609314e-05,-4.793607532351977
0,90,1.606188016012311e-05,-4.7942036187476536
0,91,1.575911301188171e-05,-4.802468230049877
0,92,1.573236659169197e-05,-4.803205942322423
0,93,1.523963874205947e-05,-4.817025327890755
0,94,1.5182187780737877e-05,-4.818665641310087
0,95,1.4959834516048431e-05,-4.825073210560094
0,96,1.4795688912272453e-05,-4.829864808547761
0,97,1.4522578567266464e-05,-4.837956265308749
0,98,1.4504214050248265e-05,-4.838505799635402
0,99,1.4478893717750907e-05,-4.839264619812255
0,100,1.4386081602424383e-05,-4.842057480571997
0,101,1.4225079212337732e-05,-4.84694530655782
0,102,1.4097313396632671e-05,-4.850863645372281
0,103,1.4070305041968822e-05,-4.851696487028101
0,104,1.3957818737253547e-05,-4.855182445924257
0,105,1.364111085422337e-05,-4.865150261775186
0,106,1.3514887541532516e-05,-4.869187563749575
0,107,1.3501441571861506e-05,-4.869619858669407
0,108,1.330208033323288e-05,-4.876080433725263
0,109,1.3265176676213741e-05,-4.877286961362486
0,110,1.3080076314508915e-05,-4.883389722152927
0,111,1.2131873518228531e-05,-4.916072126107974
0,112,1.2043281458318233e-05,-4.919255163819893
0,113,1.1684023775160313e-05,-4.932407567976267
0,114,1.1547410394996405e-05,-4.937515399084412
0,115,1.1270982213318348e-05,-4.9480382355744
0,116,1.122721005231142e-05,-4.9497281519684035
0,117,1.0945193935185671e-05,-4.960776538871308
0,118,1.0361109161749482e-05,-4.984593750667701
0,119,1.0026822565123439e-05,-4.998836670275474
0,120,9.947456419467926e-06,-5.002287954853206
0,121,9.81046468950808e-06,-5.008310421028869
0,122,9.667448466643691e-06,-5.014688134301386
0,123,9.569950634613633e-06,-5.0190903024708255
0,124,9.077717550098896e-06,-5.04202333429881
0,125,8.189381333068013e-06,-5.086748905783329
0,126,7.874376024119556e-06,-5.103783850239086
0,127,6.903064786456525e-06,-5.160958050663767
0,128,6.863556336611509e-06,-5.163450797243965
0,129,6.671994924545288e-06,-5.175744292742442
0,130,6.624381057918072e-06,-5.178854693344072
0,131,6.606627721339464e-06,-5.180020164679975
0,132,6.594229489564896e-06,-5.180835942798356
0,133,6.156173185445368e-06,-5.210689171097656
0,134,6.156056770123541e-06,-5.210697383831184
0,135,5.864203558303416e-06,-5.231790962870074
0,136,5.731621058657765e-06,-5.2417225303427415
0,137,5.4912816267460585e-06,-5.260326282423324
0,138,5.297129973769188e-06,-5.275959370806476
0,139,5.204987246543169e-06,-5.283580330276925
0,140,5.06063224747777e-06,-5.2957952214136155
0,141,4.2513711377978325e-06,-5.371470980174748
0,142,4.050423740409315e-06,-5.392499540119895
0,143,3.948671292164363e-06,-5.403549017679228
0,144,3.8107536965981126e-06,-5.4189891204131175
0,145,3.5663688322529197e-06,-5.447773744298932
0,146,3.347653546370566e-06,-5.475259494133092
0,147,3.321894837426953e-06,-5.478614120303677
0,148,3.2655952963978052e-06,-5.486037638163879
0,149,3.0293595045804977e-06,-5.518649184378974
0,150,2.868007868528366e-06,-5.542419661493163
0,151,2.8679787646979094e-06,-5.542424068627899
0,152,2.8385038604028523e-06,-5.5469105107919185
0,153,2.7843634597957134e-06,-5.555274074276721
0,154,2.773711457848549e-06,-5.556938719463853
0,155,2.7079368010163307e-06,-5.567361475618411
0,156,2.600369043648243e-06,-5.584965012703612
0,157,2.476308509358205e-06,-5.6061952499728465
0,158,2.470667823217809e-06,-5.607185640773965
0,159,2.4331093300133944e-06,-5.613838375921325
0,160,2.362212399020791e-06,-5.626681055251079
0,161,2.298761046404252e-06,-5.638506170801877
0,162,2.2675158106721938e-06,-5.644449676058937
0,163,2.2489530238090083e-06,-5.648019616024395
0,164,2.1332671167328954e-06,-5.670954761025069
0,165,2.0850857254117727e-06,-5.680876084907034
0,166,2.026863512583077e-06,-5.693175495375943
0,167,1.9100896224672564e-06,-5.718946254935604
0,168,1.8929113139165565e-06,-5.722869732987558
0,169,1.7785641830414534e-06,-5.749930457811471
0,170,1.7675702110864222e-06,-5.752623326225949
0,171,1.7586171452421695e-06,-5.754828697100946
0,172,1.7124602891271934e-06,-5.766379490733577
0,173,1.6858175513334572e-06,-5.773189428961966
0,174,1.6833905647217762e-06,-5.773815111341391
0,175,1.668651748332195e-06,-5.777634292175765
0,176,1.6142148524522781e-06,-5.792038661048626
0,177,1.6064877854660153e-06,-5.794122572150979
0,178,1.5878977137617767e-06,-5.799177476581191
0,179,1.5833356883376837e-06,-5.800426999138185
0,180,1.5323639672715217e-06,-5.81463806877401
0,181,1.5251716831699014e-06,-5.816681266575143
0,182,1.519525540061295e-06,-5.818291995936476
0,183,1.4948745956644416e-06,-5.825395238573859
0,184,1.4459255908150226e-06,-5.839854055817368
0,185,1.4122051652520895e-06,-5.850102204371916
0,186,1.3869581607650616e-06,-5.857936639736323
0,187,1.338165020570159e-06,-5.873490326699831
