step,gap_index,gap,log_gap
0,1,0.03586914762854576,-1.4452789434973659
0,2,0.03586914762854576,-1.4452789434973659
0,3,0.023782112053595483,-1.6237495789649783
0,4,0.021296977996826172,-1.6716820178013883
0,5,0.01954154158011079,-1.7090411789321225
0,6,0.013730712234973907,-1.8623069345989054
0,7,0.007195979356765747,-2.142910091193021
0,8,0.006199590861797333,-2.2076369705544527
0,9,0.00566699355840683,-2.246647281014752
0,10,0.004937123507261276,-2.306526008318016
0,11,0.004904739558696747,-2.3093840486762507
0,12,0.004845563322305679,-2.314655726652939
0,13,0.004678830504417419,-2.3298626872997032
0,14,0.00420786626636982,-2.3759380713021696
0,15,0.003906920552253723,-2.408165420121165
0,16,0.003580711781978607,-2.446030634736151
0,17,0.003503181040287018,-2.455537418272944
0,18,0.0034917518496513367,-2.456956628126979
0,19,0.00297430157661438,-2.526614998685845
0,20,0.0025679171085357666,-2.590418999250587
0,21,0.002559348940849304,-2.5918704984995964
0,22,0.0023759007453918457,-2.624171706211465
0,23,0.0017857924103736877,-2.7481690271210697
0,24,0.001292890403419733,-2.88843828811834
0,25,0.001170419156551361,-2.93165857861509
0,26,0.001167990267276764,-2.932560776132529
0,27,0.0010584592819213867,-2.9753258442831982
0,28,0.001050347462296486,-2.978667009505554
0,29,0.0010434538125991821,-2.981526769767905
0,30,0.000998564064502716,-3.000624067030148
0,31,0.000866379588842392,-3.0622917878665046
0,32,0.0007718000560998917,-3.112495194197024
0,33,0.0007547610439360142,-3.1221905235047607
0,34,0.0007236078381538391,-3.1404967374886694
0,35,0.0007001608610153198,-3.154802169949385
0,36,0.0006599030457437038,-3.180519867172608
0,37,0.0006586238741874695,-3.1813625307757127
0,38,0.0006420519202947617,-3.1924298507695026
0,39,0.0006234161555767059,-3.2052219473480745
0,40,0.00047430582344532013,-3.323941543122444
0,41,0.0004531741142272949,-3.343734905448795
0,42,0.000446561723947525,-3.3501185042622605
0,43,0.0004459340125322342,-3.350729401631729
0,44,0.0004077758640050888,-3.3895784834122544
0,45,0.0003363378345966339,-3.473224276211002
0,46,0.00026282109320163727,-3.580339782592227
0,47,0.0001571783795952797,-3.8036071928272963
0,48,0.0001538642682135105,-3.812862224349431
0,49,0.00013698404654860497,-3.8633300087512294
0,50,0.00013141450472176075,-3.881356697386821
0,51,0.0001247352920472622,-3.9040106517910647
0,52,0.0001205778680741787,-3.918732399122227
0,53,0.00011206767521798611,-3.950519637172113
0,54,0.00010435585863888264,-3.9814831642016415
0,55,9.450933430343866e-05,-4.02452529586874
0,56,9.052257519215345e-05,-4.043243099703678
0,57,8.543930016458035e-05,-4.068342317617787
0,58,6.716244388371706e-05,-4.172873509289465
0,59,6.119930185377598e-05,-4.213253532148263
0,60,5.922582931816578e-05,-4.227488849291876
0,61,5.5476906709373e-05,-4.255887762387907
0,62,5.266157677397132e-05,-4.278506141546262
0,63,5.2238814532756805e-05,-4.282006687164143
0,64,5.166581831872463e-05,-4.286796687565914
0,65,5.1270879339426756e-05,-4.290129233973959
0,66,5.0170463509857655e-05,-4.299551886637315
0,67,4.532979801297188e-05,-4.343616216128764
0,68,4.3306732550263405e-05,-4.36344458211919
0,69,4.298548446968198e-05,-4.366678174164208
0,70,4.2926985770463943e-05,-4.367269605562333
0,71,4.206527955830097e-05,-4.3760762204955705
0,72,4.173623165115714e-05,-4.379486765787788
0,73,4.004023503512144e-05,-4.3975033818881055
0,74,3.820972051471472e-05,-4.417826138950196
0,75,3.769458271563053e-05,-4.4237210600265575
0,76,3.598950570449233e-05,-4.44382411809523
0,77,3.4938857425004244e-05,-4.456691301474707
0,78,3.282364923506975e-05,-4.483813137038207
0,79,3.226549597457051e-05,-4.491261654673899
0,80,3.148597897961736e-05,-4.501882798825761
0,81,3.0641036573797464e-05,-4.513696546785336
0,82,3.0285154934972525e-05,-4.518770200200068
0,83,2.9949878808110952e-05,-4.52360493063945
0,84,2.8888811357319355e-05,-4.5392703270231305
