step,gap_index,gap,log_gap
0,1,0.06903305649757385,-1.1609428974266511
0,2,0.06903305649757385,-1.1609428974266511
0,3,0.04646693356335163,-1.3328559864506855
0,4,0.044858500361442566,-1.34815524915779
0,5,0.043009400367736816,-1.366436612288931
0,6,0.04199559986591339,-1.3767962108892682
0,7,0.01877465844154358,-1.7264279551654544
0,8,0.016359582543373108,-1.786227782658744
0,9,0.015967711806297302,-1.7967573143623328
0,10,0.015628978610038757,-1.8060694032039957
0,11,0.015322908759117126,-1.8146587844342528
0,12,0.01240500807762146,-1.9064029485973113
0,13,0.012139737606048584,-1.9157907002028312
0,14,0.009821474552154541,-2.0078233042915676
0,15,0.009219706058502197,-2.035282924847179
0,16,0.008722633123397827,-2.059352393698034
0,17,0.008027628064155579,-2.095412757438512
0,18,0.006903797388076782,-2.1609119627348248
0,19,0.0068325474858284,-2.165417341302103
0,20,0.006415665149688721,-2.1927583110950595
0,21,0.006369315087795258,-2.195907266186406
0,22,0.006174743175506592,-2.209381101190539
0,23,0.0059573352336883545,-2.2249479604107125
0,24,0.005463629961013794,-2.2625187220885654
0,25,0.005218900740146637,-2.2824209630442387
0,26,0.004777669906616211,-2.3207838593344317
0,27,0.004716455936431885,-2.3263842186097343
0,28,0.00456663966178894,-2.3404032557612244
0,29,0.004451453685760498,-2.351498140792452
0,30,0.002923816442489624,-2.534049895912593
0,31,0.002679869532585144,-2.5718863487538877
0,32,0.0024582073092460632,-2.609381494327882
0,33,0.0023915618658065796,-2.6213183801564757
0,34,0.0023809820413589478,-2.6232438802642193
0,35,0.002325989305973053,-2.633392286326216
0,36,0.0022320151329040527,-2.651302865238739
0,37,0.0021757036447525024,-2.66240026072654
0,38,0.001549839973449707,-2.809713141981721
0,39,0.0015256404876708984,-2.816547794438495
0,40,0.0014990931376814842,-2.824171383879833
0,41,0.0014928504824638367,-2.825983687179585
0,42,0.0013923943042755127,-2.856237761907984
0,43,0.0012503787875175476,-2.9029584026649893
0,44,0.0011521708220243454,-2.9384831271951297
0,45,0.0009263306856155396,-3.033233949278243
0,46,0.0009199641644954681,-3.036229089464214
0,47,0.0009164288640022278,-3.037901240653001
0,48,0.0008965712040662766,-3.0474152138484856
0,49,0.0008382070809602737,-3.0766486746773305
0,50,0.0008332114666700363,-3.0792447619152954
0,51,0.0008086226880550385,-3.0922540775473895
0,52,0.0007687769830226898,-3.11419962780553
0,53,0.0006693089380860329,-3.1743733753020074
0,54,0.000615130178630352,-3.211032965723571
0,55,0.0006103562191128731,-3.2144166259044313
0,56,0.0006049992516636848,-3.2182451625351893
0,57,0.0006020087748765945,-3.220397178422058
0,58,0.0005916040390729904,-3.2279688695954905
0,59,0.0005484968423843384,-3.26082586825154
0,60,0.0005159405991435051,-3.2874002963363265
0,61,0.0005073370411992073,-3.294703428238188
0,62,0.0005006580613553524,-3.3004587866413995
0,63,0.0004818057641386986,-3.317128008574589
0,64,0.0004750024527311325,-3.323304147838615
0,65,0.0004715006798505783,-3.3265176767227467
0,66,0.00043774303048849106,-3.3587807597950254
0,67,0.000411295797675848,-3.385845727776295
0,68,0.0003833347000181675,-3.4164218659939882
0,69,0.0003745369613170624,-3.4265053173397764
0,70,0.00033643003553152084,-3.4731052385480092
0,71,0.00033561326563358307,-3.474160881342734
0,72,0.0003299657255411148,-3.481531169156723
0,73,0.00030789803713560104,-3.5115930797356274
0,74,0.0003062784671783447,-3.513883535071806
0,75,0.00030525028705596924,-3.51534391897435
0,76,0.00029568281024694443,-3.529173922791762
0,77,0.00029058754444122314,-3.5367230049601455
0,78,0.0002856384962797165,-3.5441832618986986
0,79,0.0002843402326107025,-3.546161685632777
0,80,0.00028136931359767914,-3.5507232688838424
0,81,0.0002690996043384075,-3.5700869407861253
0,82,0.00025681033730506897,-3.5903874987332776
0,83,0.00025578588247299194,-3.5921234291039346
0,84,0.0002480200491845608,-3.6055132107129846
0,85,0.0002435398055240512,-3.613430045099864
0,86,0.000241084024310112,-3.617831567655893
0,87,0.0002407710999250412,-3.61839564322948
0,88,0.00023365765810012817,-3.6314199804598073
0,89,0.0002233702689409256,-3.650974632895292
0,90,0.00021959980949759483,-3.658368040971396
0,91,0.00021675042808055878,-3.6640400361223824
0,92,0.0002164505422115326,-3.664641321935917
0,93,0.00021614693105220795,-3.665250926387805
0,94,0.0002159841824322939,-3.6655780531727196
0,95,0.00021571142133325338,-3.6661268595766834
0,96,0.00021167565137147903,-3.674329095136779
0,97,0.00021106796339154243,-3.6755776803736517
0,98,0.0002078686375170946,-3.6822110305373297
0,99,0.00019824691116809845,-3.7027935705833763
0,100,0.00019619567319750786,-3.707310574566503
0,101,0.0001920051872730255,-3.716687038100515
0,102,0.00018363352864980698,-3.7360480204213733
0,103,0.00017831102013587952,-3.7488218153422816
0,104,0.00017340714111924171,-3.760933021710894
0,105,0.00017308443784713745,-3.7617419781150114
0,106,0.00017308350652456284,-3.7617443149475323
0,107,0.00017163483425974846,-3.765394565021717
0,108,0.00017021037638187408,-3.7690139679410475
0,109,0.00016845297068357468,-3.773521325792342
0,110,0.00016707554459571838,-3.777087114585356
0,111,0.00016687565948814154,-3.777607004967785
0,112,0.0001666512107476592,-3.7781915267732242
0,113,0.00016396958380937576,-3.7852367056648326
0,114,0.00016212882474064827,-3.7901397654542617
0,115,0.00016069388948380947,-3.79400063732451
0,116,0.00015281420201063156,-3.8158362820938954
0,117,0.0001505902037024498,-3.8222032792398917
0,118,0.0001470283605158329,-3.8325988854725757
0,119,0.00014567608013749123,-3.8366117530832695
0,120,0.00014563085278496146,-3.8367466073388514
0,121,0.00014556548558175564,-3.836941586549688
0,122,0.00014407560229301453,-3.8414095562200683
0,123,0.00014114147052168846,-3.850345362060395
0,124,0.00013962015509605408,-3.855051883896429
0,125,0.00013923458755016327,-3.8562528673382257
0,126,0.00013756006956100464,-3.8615076132371073
0,127,0.0001353970728814602,-3.868390724463067
0,128,0.00013484293594956398,-3.8701718001082477
0,129,0.00013466645032167435,-3.870740587313353
0,130,0.00012925732880830765,-3.8885448233150863
0,131,0.00012727384455502033,-3.895260836978949
0,132,0.00012710201554000378,-3.895847562499011
0,133,0.00012687686830759048,-3.8966175495529347
0,134,0.00012411363422870636,-3.9061805074211233
0,135,0.0001235026866197586,-3.908323594862249
0,136,0.00011836085468530655,-3.9267919074538495
0,137,0.00011742580682039261,-3.9302364471426645
0,138,0.00011708540841937065,-3.9314972248064164
0,139,0.00011636782437562943,-3.9341670852170294
0,140,0.00011564232409000397,-3.9368831887990137
0,141,0.0001136884093284607,-3.944283809905771
0,142,0.0001126537099480629,-3.948254501379643
0,143,0.00011205137707293034,-3.950582801766137
0,144,0.0001119556836783886,-3.950953853603456
0,145,0.00011095358058810234,-3.954858678068626
0,146,0.0001108129508793354,-3.9554094799799118
0,147,0.00011029187589883804,-3.9574564765194418
0,148,0.00010947044938802719,-3.9607030990862397
0,149,0.00010855775326490402,-3.964339153509258
0,150,0.00010550953447818756,-3.976708293123004
0,151,0.00010545458644628525,-3.976934527114658
0,152,0.00010375864803791046,-3.983975695689401
0,153,0.00010323734022676945,-3.9861631930057078
0,154,0.000101486686617136,-3.993590926301937
0,155,0.00010121183004230261,-3.99476872245845
0,156,9.833462536334991e-05,-4.007293532458581
0,157,9.83133795671165e-05,-4.007387374571111
0,158,9.737320942804217e-05,-4.0115605153801805
0,159,9.561469778418541e-05,-4.019475343331262
0,160,9.491713717579842e-05,-4.0226553691431
0,161,9.334634523838758e-05,-4.029902681184351
0,162,9.234808385372162e-05,-4.034572111381169
0,163,9.163608774542809e-05,-4.037933460587413
0,164,9.152013808488846e-05,-4.038483333290345
0,165,9.12428367882967e-05,-4.03980122073919
0,166,8.933630306273699e-05,-4.048972023575325
0,167,8.876156061887741e-05,-4.051775070543133
0,168,8.828775025904179e-05,-4.054099549694854
0,169,8.810823783278465e-05,-4.054983484572436
0,170,8.757342584431171e-05,-4.057627660499262
0,171,8.635036647319794e-05,-4.0637358149355505
0,172,8.569983765482903e-05,-4.067020000780171
0,173,8.569657802581787e-05,-4.067036519665786
0,174,8.431239984929562e-05,-4.074108548861549
0,175,8.424208499491215e-05,-4.074470892884068
0,176,8.412566967308521e-05,-4.075071465601036
0,177,8.225953206419945e-05,-4.084813765316925
0,178,8.225580677390099e-05,-4.084833433671642
0,179,8.161552250385284e-05,-4.088227234669442
0,180,8.087535388767719e-05,-4.092183805969251
0,181,7.946975529193878e-05,-4.099798124286797
0,182,7.903913501650095e-05,-4.102157821198972
0,183,7.881713099777699e-05,-4.103379377825037
0,184,7.828092202544212e-05,-4.106344067681851
0,185,7.796066347509623e-05,-4.108124473526362
0,186,7.627508603036404e-05,-4.117617293846273
0,187,7.614691276103258e-05,-4.118347699655937
0,188,7.55933579057455e-05,-4.121516362588869
0,189,7.513398304581642e-05,-4.124163587481719
0,190,7.356470450758934e-05,-4.133330505149639
0,191,7.136841304600239e-05,-4.146493960144105
0,192,6.96154311299324e-05,-4.157294482921456
0,193,6.914313416928053e-05,-4.160250938337526
0,194,6.825383752584457e-05,-4.165872925687274
0,195,6.65406696498394e-05,-4.176912832806441
0,196,6.61071389913559e-05,-4.179751637985814
0,197,6.557360757142305e-05,-4.183270922704333
0,198,6.538582965731621e-05,-4.184516361284923
0,199,6.383215077221394e-05,-4.19496052212561
0,200,6.313389167189598e-05,-4.199737439255926
10,1,0.9214640855789185,-0.035521586911375705
10,2,0.4537688195705414,-0.34316534968883927
10,3,0.01486051082611084,-1.827966261561439
10,4,0.012827873229980469,-1.8918453405889348
10,5,0.01059601828455925,-1.9748573009527288
10,6,0.009066522121429443,-2.042559274475829
10,7,0.008146107196807861,-2.0890498792149343
10,8,0.007639288902282715,-2.1169470655326452
10,9,0.007578849792480469,-2.1203967002627304
10,10,0.006634950637817383,-2.1781623038173707
10,11,0.006051734089851379,-2.2181201629104716
10,12,0.005974948406219482,-2.2236658405038283
10,13,0.0026110615581274033,-2.58318288917288
10,14,0.0017915274947881699,-2.74677652227702
10,15,0.0017590215429663658,-2.7547288416487783
10,16,0.00135037861764431,-2.869544447430955
